match,second,live_prior,ds_prior,delta_live_prior,delta_ds_prior
grid-2984645-m2,1128,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1129,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1130,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1141,0.62,0.62,0.00924600073038682,0.00924600073038682
grid-2984645-m2,1147,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1149,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1149,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1151,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1151,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1153,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1154,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1161,0.62,0.62,0.009069461839545143,0.009069461839545143
grid-2984645-m2,1174,0.62,0.62,0.00924600073038682,0.00924600073038682
grid-2984645-m2,1180,0.62,0.62,0.009421089978911812,0.009421089978911812
grid-2984645-m2,1181,0.62,0.62,0.009109612990635882,0.009109612990635882
grid-2984645-m2,1183,0.62,0.62,0.009306346268770216,0.009306346268770216
grid-2984645-m2,1183,0.62,0.62,0.009306346268770216,0.009306346268770216
grid-2984645-m2,1183,0.62,0.62,0.008150622071725056,0.008150622071725056
grid-2984645-m2,1185,0.62,0.62,0.008150622071725056,0.008150622071725056
grid-2984645-m2,1185,0.62,0.62,0.008150622071725056,0.008150622071725056
grid-2984645-m2,1188,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1190,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1190,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1190,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1190,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1190,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1192,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1194,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1194,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1194,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1196,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1196,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1202,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1203,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1203,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1203,0.62,0.62,0.00887442442436283,0.00887442442436283
grid-2984645-m2,1205,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1207,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1210,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1211,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1213,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1213,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1215,0.62,0.62,0.008265365781866653,0.008265365781866653
grid-2984645-m2,1218,0.62,0.62,0.008150622071725056,0.008150622071725056
grid-2984645-m2,1222,0.62,0.62,0.008150622071725056,0.008150622071725056
grid-2984645-m2,1224,0.62,0.62,0.008150622071725056,0.008150622071725056
grid-2984645-m2,1227,0.62,0.62,0.008150622071725056,0.008150622071725056
grid-2984645-m2,1230,0.62,0.62,0.008150622071725056,0.008150622071725056
grid-2984645-m2,1260,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1260,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1278,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1282,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1283,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1288,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1290,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1290,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1299,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1313,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1314,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1315,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1316,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1317,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1317,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1318,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1318,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1318,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1319,0.62,0.62,0.007696402223073479,0.007696402223073479
grid-2984645-m2,1320,0.62,0.62,0.007696402223073479,0.007696402223073479
grid-2984645-m2,1320,0.62,0.62,0.007696402223073479,0.007696402223073479
grid-2984645-m2,1329,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1329,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1331,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1331,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1333,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1333,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1333,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1333,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1335,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1336,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1336,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1343,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1344,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1346,0.62,0.62,0.007967794350635977,0.007967794350635977
grid-2984645-m2,1350,0.62,0.62,0.007719288838844232,0.007719288838844232
grid-2984645-m2,1350,0.62,0.62,0.007719288838844232,0.007719288838844232
grid-2984645-m2,1352,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1354,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1356,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1356,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1358,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1359,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1367,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1370,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1371,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1378,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1380,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1382,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1396,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1400,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1402,0.62,0.62,0.007789796490594844,0.007789796490594844
grid-2984645-m2,1407,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1412,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1414,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1428,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1433,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1436,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1438,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1439,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1440,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1441,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1442,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984645-m2,1442,0.62,0.62,0.007881969145705343,0.007881969145705343
grid-2984646-m1,73,0.705,0.69,0.037853001549555815,0.03757938210319205
grid-2984646-m1,78,0.705,0.69,0.0018606197582742505,-0.0021682650610644907
grid-2984646-m1,82,0.705,0.69,0.011044101568925446,0.006073864042237548
grid-2984646-m1,84,0.705,0.69,0.04511737282905122,0.0435789973135025
grid-2984646-m1,87,0.705,0.69,0.044908338290182426,0.043369962774633716
grid-2984646-m1,92,0.705,0.69,0.0411156190105054,0.04029557657611641
grid-2984646-m1,97,0.705,0.69,0.04076704833939774,0.03994700590500875
grid-2984646-m1,104,0.705,0.69,0.04217026012203791,0.04063188460648919
grid-2984646-m1,104,0.705,0.69,0.04217026012203791,0.04063188460648919
grid-2984646-m1,116,0.705,0.69,0.045154556548778285,0.04361618103322957
grid-2984646-m1,116,0.705,0.69,0.045154556548778285,0.04361618103322957
grid-2984646-m1,120,0.705,0.69,0.05221521242399092,0.05018521409986335
grid-2984646-m1,121,0.705,0.69,0.05224817047949789,0.050033518330111826
grid-2984646-m1,125,0.705,0.69,0.0500929121299589,0.04806291380583132
grid-2984646-m1,127,0.705,0.69,0.05297970670828565,0.050949708384158056
grid-2984646-m1,129,0.705,0.69,0.05392956549738195,0.05189956717325437
grid-2984646-m1,139,0.705,0.69,0.04644467803841603,0.04467479352524577
grid-2984646-m1,145,0.705,0.69,0.04131397336694053,0.03928397504281296
grid-2984646-m1,151,0.705,0.69,0.04148207406676111,0.039452075742633534
grid-2984646-m1,162,0.705,0.69,0.04051268943502736,0.03848269111089979
grid-2984646-m1,162,0.705,0.69,0.040675066552481785,0.038645068228354215
grid-2984646-m1,163,0.705,0.69,0.04084024563906989,0.03881024731494232
grid-2984646-m1,163,0.705,0.69,0.04084024563906989,0.03881024731494232
grid-2984646-m1,165,0.705,0.69,0.04163400408748882,0.03986411957431856
grid-2984646-m1,165,0.705,0.69,0.04163400408748882,0.03986411957431856
grid-2984646-m1,166,0.705,0.69,0.041688945954806475,0.039658947630678884
grid-2984646-m1,166,0.705,0.69,0.041688945954806475,0.039658947630678884
grid-2984646-m1,171,0.705,0.69,0.042242129337392256,0.04021213101326468
grid-2984646-m1,175,0.705,0.69,0.040364000027717284,0.03814934787833123
grid-2984646-m1,176,0.705,0.69,0.040364000027717284,0.03814934787833123
grid-2984646-m1,197,0.705,0.69,0.037073489949065466,0.0353036054358952
grid-2984646-m1,204,0.705,0.69,0.03864940290568411,0.03687951839251385
grid-2984646-m1,222,0.705,0.69,0.042051693522647565,0.04002169519851999
grid-2984646-m1,224,0.705,0.69,0.04196095353742759,0.039930955213300014
grid-2984646-m1,230,0.705,0.69,0.04175599448075013,0.03972599615662256
grid-2984646-m1,232,0.705,0.69,0.041631293956840926,0.03986140944367068
grid-2984646-m1,232,0.705,0.69,0.041631293956840926,0.03986140944367068
grid-2984646-m1,232,0.705,0.69,0.041631293956840926,0.03986140944367068
grid-2984646-m1,236,0.705,0.69,0.041245526644400225,0.03907132134750867
grid-2984646-m1,238,0.705,0.69,0.042205006112233635,0.0402909146262994
grid-2984646-m1,244,0.705,0.69,0.04109882543679252,0.03892462013990096
grid-2984646-m1,244,0.705,0.69,0.04109882543679252,0.03892462013990096
grid-2984646-m1,245,0.705,0.69,0.03926286407917018,0.03734877259323595
grid-2984646-m1,251,0.705,0.69,0.04107801157664907,0.03916392009071485
grid-2984646-m1,254,0.705,0.69,0.04115256752073541,0.03923847603480117
grid-2984646-m1,257,0.705,0.69,0.03892525827267944,0.0370111667867452
grid-2984646-m1,258,0.705,0.69,0.03958775182732667,0.03803505723479807
grid-2984646-m1,260,0.705,0.69,0.03889812821705867,0.03745800894008976
grid-2984646-m1,264,0.705,0.69,0.040221971450419614,0.03866927685789102
grid-2984646-m1,284,0.705,0.69,0.03793513546339241,0.036495016186423514
grid-2984646-m1,296,0.705,0.69,0.036362933814656474,0.034922814537687565
grid-2984646-m1,297,0.705,0.69,0.03936410958356416,0.037923990306595254
grid-2984646-m1,300,0.705,0.69,0.036873832949146576,0.035433713672177666
grid-2984646-m1,307,0.705,0.69,0.037401381645428056,0.035961262368459146
grid-2984646-m1,312,0.705,0.69,0.03905739366917125,0.03761727439220234
grid-2984646-m1,324,0.705,0.69,0.035213528980412724,0.03341888465352536
grid-2984646-m1,325,0.705,0.69,0.03773095143585292,0.03629083215888401
grid-2984646-m1,328,0.705,0.69,0.03879278977076468,0.037087020069377745
grid-2984646-m1,331,0.705,0.69,0.03884402560370532,0.03740390632673641
grid-2984646-m1,335,0.705,0.69,0.039537366003291614,0.0380972467263227
grid-2984646-m1,346,0.705,0.69,0.043600705805907615,0.04216058652893871
grid-2984646-m1,348,0.705,0.69,0.03979859514298683,0.03835847586601793
grid-2984646-m1,359,0.705,0.69,0.03744577077161944,0.035740001070232515
grid-2984646-m1,363,0.705,0.69,0.03806188200556508,0.036621762728596165
grid-2984646-m1,367,0.705,0.69,0.03925312648096325,0.03781300720399434
grid-2984646-m1,370,0.705,0.69,0.03939305237135647,0.037952933094387555
grid-2984646-m1,370,0.705,0.69,0.03939305237135647,0.037952933094387555
grid-2984646-m1,373,0.705,0.69,0.0399130348058886,0.03847291552891969
grid-2984646-m1,377,0.705,0.69,0.039427327431602065,0.037987208154633155
grid-2984646-m1,379,0.705,0.69,0.03634414998584305,0.03490403070887414
grid-2984646-m1,383,0.705,0.69,0.035897100862458065,0.034191331161071134
grid-2984646-m1,386,0.705,0.69,0.035592114191509885,0.033886344490122955
grid-2984646-m1,386,0.705,0.69,0.035592114191509885,0.033886344490122955
grid-2984646-m1,392,0.705,0.69,0.03600398994160457,0.03429822024021764
grid-2984646-m1,405,0.705,0.69,0.035951978089521205,0.033552893790284345
grid-2984646-m1,406,0.705,0.69,0.03520730856152825,0.03280822426229139
grid-2984646-m1,407,0.705,0.69,0.037666724837674116,0.03526764053843726
grid-2984646-m1,434,0.705,0.69,0.03382518170366491,0.03142609740442805
grid-2984646-m1,436,0.705,0.69,0.03380296259630472,0.03209719289491779
grid-2984646-m1,444,0.705,0.69,0.03410618914791319,0.03266606987094428
grid-2984646-m1,447,0.705,0.69,0.03719699388803861,0.035756874611069696
grid-2984646-m1,451,0.705,0.69,0.03410618914791319,0.03266606987094428
grid-2984646-m1,455,0.705,0.69,0.03380296259630472,0.03209719289491779
grid-2984646-m1,461,0.705,0.69,0.03380296259630472,0.03209719289491779
grid-2984646-m1,471,0.705,0.69,0.03500979782774273,0.03261071352850587
grid-2984646-m1,472,0.705,0.69,0.034802788275669946,0.03309701857428303
grid-2984646-m1,472,0.705,0.69,0.034802788275669946,0.03309701857428303
grid-2984646-m1,477,0.705,0.69,0.03498757872038253,0.03328180901899561
grid-2984646-m1,482,0.705,0.69,0.033987753041017296,0.03228198333963037
grid-2984646-m1,484,0.705,0.69,0.03397045495606296,0.03226468525467603
grid-2984646-m1,491,0.705,0.69,0.03793355015371542,0.036227780452328495
grid-2984646-m1,501,0.705,0.69,0.03487766918912087,0.03317189948773395
grid-2984646-m1,506,0.705,0.69,0.03483314481746457,0.03243406051822772
grid-2984646-m1,506,0.705,0.69,0.03483314481746457,0.03243406051822772
grid-2984646-m1,508,0.705,0.69,0.03729256109361044,0.03489347679437359
grid-2984646-m1,510,0.705,0.69,0.03729256109361044,0.03489347679437359
grid-2984646-m1,512,0.705,0.69,0.03729256109361044,0.03489347679437359
grid-2984646-m1,515,0.705,0.69,0.040804789069004886,0.03909901936761796
grid-2984646-m1,516,0.705,0.69,0.04063996874283936,0.03893419904145243
grid-2984646-m1,519,0.705,0.69,0.038752897296900096,0.037047127595513166
grid-2984646-m1,526,0.705,0.69,0.037768729827549884,0.03606296012616296
grid-2984646-m1,529,0.705,0.69,0.04063996874283936,0.03893419904145243
grid-2984646-m1,530,0.705,0.69,0.04083605545197559,0.038436971152738746
grid-2984646-m1,532,0.705,0.69,0.04063996874283936,0.03893419904145243
grid-2984646-m1,536,0.705,0.69,0.04033049311603841,0.03889037383906951
grid-2984646-m1,540,0.705,0.69,0.03998159856363131,0.038541479286662406
grid-2984646-m1,549,0.705,0.69,0.04215659320378683,0.04071647392681792
grid-2984646-m1,550,0.705,0.69,0.04053033746065538,0.03882456775926845
grid-2984646-m1,550,0.705,0.69,0.04053033746065538,0.03882456775926845
grid-2984646-m1,554,0.705,0.69,0.04015958626782114,0.03871946699085223
grid-2984646-m1,554,0.705,0.69,0.04015958626782114,0.03871946699085223
grid-2984646-m1,556,0.705,0.69,0.04316493675887943,0.04172481748191052
grid-2984646-m1,566,0.705,0.69,0.04133883667113103,0.03989871739416212
grid-2984646-m1,576,0.705,0.69,0.04094854817326043,0.03950842889629152
grid-2984646-m1,578,0.705,0.69,0.0364905514850319,0.03478478178364498
grid-2984646-m1,578,0.705,0.69,0.0364905514850319,0.03478478178364498
grid-2984646-m1,590,0.705,0.69,0.03776013233434204,0.03605436263295512
grid-2984646-m1,595,0.705,0.69,0.040099657457315134,0.03839388775592821
grid-2984646-m1,596,0.705,0.69,0.040250099809517645,0.03854433010813072
grid-2984646-m1,598,0.705,0.69,0.040250099809517645,0.03854433010813072
grid-2984646-m1,601,0.705,0.69,0.037378860894228184,0.035673091192841254
grid-2984646-m1,611,0.705,0.69,0.037141595823818846,0.03474251152458199
grid-2984646-m1,615,0.705,0.69,0.03749049037622595,0.035091406076989094
grid-2984646-m1,617,0.705,0.69,0.03729256109361044,0.03489347679437359
grid-2984646-m1,619,0.705,0.69,0.0370786941440616,0.034679609844824745
grid-2984646-m1,620,0.705,0.69,0.0370786941440616,0.034679609844824745
grid-2984646-m1,623,0.705,0.69,0.03793355015371542,0.036227780452328495
grid-2984646-m1,625,0.705,0.69,0.037579666073370585,0.03633556372502915
grid-2984646-m1,627,0.705,0.69,0.037579666073370585,0.03633556372502915
grid-2984646-m1,631,0.705,0.69,0.04098425079830369,0.03974014844996225
grid-2984646-m1,636,0.705,0.69,0.04417358325352232,0.043104601723650535
grid-2984646-m1,637,0.705,0.69,0.043769257201570044,0.04296592609611628
grid-2984646-m1,640,0.705,0.69,0.040198158177437174,0.03908489415785548
grid-2984646-m1,643,0.705,0.69,0.04350815549380647,0.041794146509774366
grid-2984646-m1,649,0.705,0.69,0.039759829182922576,0.0381718671779156
grid-2984646-m1,649,0.705,0.69,0.039759829182922576,0.0381718671779156
grid-2984646-m1,649,0.705,0.69,0.039759829182922576,0.0381718671779156
grid-2984646-m1,657,0.705,0.69,0.03994502144729091,0.03835705944228394
grid-2984646-m1,657,0.705,0.69,0.03994502144729091,0.03835705944228394
grid-2984646-m1,666,0.705,0.69,0.039644356186990436,0.038056394181983456
grid-2984646-m1,670,0.705,0.69,-0.008075749130198883,-0.007407070133907716
grid-2984646-m1,672,0.705,0.69,0.039644356186990436,0.038056394181983456
grid-2984646-m1,678,0.705,0.69,0.039749081836524015,0.03816111983151703
grid-2984646-m1,688,0.705,0.69,0.03853985727256067,0.0369518952675537
grid-2984646-m1,690,0.705,0.69,0.03667222657023807,0.03508426456523109
grid-2984646-m1,697,0.705,0.69,0.038874241533452404,0.03728627952844542
grid-2984646-m1,697,0.705,0.69,0.038874241533452404,0.03728627952844542
grid-2984646-m1,698,0.705,0.69,0.03938489243929891,0.03753128000987391
grid-2984646-m1,708,0.705,0.69,0.04153271610585207,0.03898578907857715
grid-2984646-m1,715,0.705,0.69,0.038928425213910586,0.03638149818663567
grid-2984646-m1,716,0.705,0.69,0.04160959491181329,0.03906266788453837
grid-2984646-m1,716,0.705,0.69,0.04160959491181329,0.03906266788453837
grid-2984646-m1,722,0.705,0.69,0.03758488823986212,0.03599692623485515
grid-2984646-m1,722,0.705,0.69,0.03758488823986212,0.03599692623485515
grid-2984646-m1,724,0.705,0.69,0.039888061369167664,0.03830009936416069
grid-2984646-m1,735,0.705,0.69,0.04160200680339331,0.040014044798386335
grid-2984646-m1,738,0.705,0.69,0.04160200680339331,0.040014044798386335
grid-2984646-m1,741,0.705,0.69,0.04160200680339331,0.040014044798386335
grid-2984646-m1,744,0.705,0.69,0.04160200680339331,0.040014044798386335
grid-2984646-m1,744,0.705,0.69,0.04160200680339331,0.040014044798386335
grid-2984646-m1,748,0.705,0.69,0.04160200680339331,0.040014044798386335
grid-2984646-m1,754,0.705,0.69,0.04551067287900026,0.043922710873993284
grid-2984646-m1,754,0.705,0.69,0.04551067287900026,0.043922710873993284
grid-2984646-m1,756,0.705,0.69,0.04551067287900026,0.043922710873993284
grid-2984646-m1,759,0.705,0.69,0.045892706831197505,0.044304744826190526
grid-2984646-m1,761,0.705,0.69,0.045892706831197505,0.044304744826190526
grid-2984646-m1,767,0.705,0.69,0.04551067287900026,0.043922710873993284
grid-2984646-m1,770,0.705,0.69,0.04551067287900026,0.043922710873993284
grid-2984646-m1,773,0.705,0.69,0.044542003386812044,0.04295404138180507
grid-2984646-m1,776,0.705,0.69,0.04342810689114172,0.04184014488613474
grid-2984646-m1,776,0.705,0.69,0.04342810689114172,0.04184014488613474
grid-2984646-m1,778,0.705,0.69,0.04342810689114172,0.04184014488613474
grid-2984646-m1,780,0.705,0.69,0.045892706831197505,0.044304744826190526
grid-2984646-m1,782,0.705,0.69,0.045892706831197505,0.044304744826190526
grid-2984646-m1,787,0.705,0.69,0.045342309673684404,0.04375434766867743
grid-2984646-m1,789,0.705,0.69,0.04143364359807746,0.03984568159307049
grid-2984646-m1,790,0.705,0.69,0.04143364359807746,0.03984568159307049
grid-2984646-m1,792,0.705,0.69,0.03915175814500278,0.037563796139995796
grid-2984646-m1,793,0.705,0.69,0.04160200680339331,0.040014044798386335
grid-2984646-m1,796,0.705,0.69,0.04160200680339331,0.040014044798386335
grid-2984646-m1,797,0.705,0.69,0.04200089944932848,0.0404129374443215
grid-2984646-m1,799,0.705,0.69,0.04200089944932848,0.0404129374443215
grid-2984646-m1,802,0.705,0.69,0.04200089944932848,0.0404129374443215
grid-2984646-m1,806,0.705,0.69,0.043589443937321004,0.04153981457926854
grid-2984646-m1,812,0.705,0.69,0.048552982135428954,0.046503352777376494
grid-2984646-m1,819,0.705,0.69,0.048552982135428954,0.046503352777376494
grid-2984646-m1,822,0.705,0.69,0.048552982135428954,0.046503352777376494
grid-2984646-m1,824,0.705,0.69,0.048552982135428954,0.046503352777376494
grid-2984646-m1,825,0.705,0.69,0.048552982135428954,0.046503352777376494
grid-2984646-m1,827,0.705,0.69,0.048552982135428954,0.046503352777376494
grid-2984646-m1,827,0.705,0.69,0.048552982135428954,0.046503352777376494
grid-2984646-m1,827,0.705,0.69,0.048552982135428954,0.046503352777376494
grid-2984646-m1,829,0.705,0.69,0.04838461893011311,0.04633498957206065
grid-2984646-m1,829,0.705,0.69,0.04838461893011311,0.04633498957206065
grid-2984646-m1,830,0.705,0.69,0.048208080039271434,0.046158450681218974
grid-2984646-m1,835,0.705,0.69,0.048208080039271434,0.046158450681218974
grid-2984646-m1,843,0.705,0.69,0.04838461893011311,0.04633498957206065
grid-2984646-m1,846,0.705,0.69,0.047753944172210745,0.04570431481415827
grid-2984646-m1,853,0.705,0.69,0.04757740528136907,0.045527775923316596
grid-2984646-m1,854,0.705,0.69,0.048208080039271434,0.046158450681218974
grid-2984646-m1,854,0.705,0.69,0.048208080039271434,0.046158450681218974
grid-2984646-m1,862,0.705,0.69,0.046575485278818704,0.04452585592076623
grid-2984646-m1,866,0.705,0.69,0.0465980961265486,0.04454846676849612
grid-2984646-m1,869,0.705,0.69,0.04652177790676632,0.044472148548713855
grid-2984646-m1,871,0.705,0.69,0.04652177790676632,0.044472148548713855
grid-2984646-m1,876,0.705,0.69,0.048136987757235,0.04608735839918253
grid-2984646-m1,878,0.705,0.69,0.04771178075980935,0.04566215140175689
grid-2984646-m1,885,0.705,0.69,0.04587844830501934,0.04382881894696687
grid-2984646-m1,885,0.705,0.69,0.04587844830501934,0.04382881894696687
grid-2984646-m1,895,0.705,0.69,0.04683437908947868,0.04478474973142622
grid-2984646-m1,898,0.705,0.69,0.04426918409121559,0.04221955473316312
grid-2984646-m1,900,0.705,0.69,0.04276191283075893,0.04071228347270646
grid-2984646-m1,902,0.705,0.69,0.04293845172160061,0.04088882236354814
grid-2984646-m1,903,0.705,0.69,0.04293845172160061,0.04088882236354814
grid-2984646-m1,910,0.705,0.69,0.04293845172160061,0.04088882236354814
grid-2984646-m1,911,0.705,0.69,0.04771178075980935,0.04566215140175689
grid-2984646-m1,916,0.705,0.69,0.0473297468076121,0.045280117449559634
grid-2984646-m1,919,0.705,0.69,0.0473297468076121,0.045280117449559634
grid-2984646-m1,922,0.705,0.69,0.04293845172160061,0.04088882236354814
grid-2984646-m1,925,0.705,0.69,0.04293845172160061,0.04088882236354814
grid-2984646-m1,929,0.705,0.69,0.04276191283075893,0.04071228347270646
grid-2984646-m1,931,0.705,0.69,0.044764551809349004,0.042714922451296544
grid-2984646-m1,944,0.705,0.69,0.04771178075980935,0.04566215140175689
grid-2984646-m1,947,0.705,0.69,0.0473297468076121,0.045280117449559634
grid-2984646-m1,948,0.705,0.69,0.04636107731542389,0.04431144795737142
grid-2984646-m1,949,0.705,0.69,0.04636107731542389,0.04431144795737142
grid-2984646-m1,952,0.705,0.69,0.04636107731542389,0.04431144795737142
grid-2984646-m1,962,0.705,0.69,0.045247180819753555,0.043197551461701095
grid-2984646-m1,966,0.705,0.69,0.045247180819753555,0.043197551461701095
grid-2984646-m1,967,0.705,0.69,0.04342108073200516,0.04137145137395269
grid-2984646-m1,968,0.705,0.69,0.04342108073200516,0.04137145137395269
grid-2984646-m1,968,0.705,0.69,0.04342108073200516,0.04137145137395269
grid-2984646-m1,970,0.705,0.69,0.04342108073200516,0.04137145137395269
grid-2984646-m1,970,0.705,0.69,0.045247180819753555,0.043197551461701095
grid-2984646-m1,970,0.705,0.69,0.045247180819753555,0.043197551461701095
grid-2984646-m1,971,0.705,0.69,0.044764551809349004,0.042714922451296544
grid-2984646-m1,972,0.705,0.69,0.044939641057874,0.04289001169982153
grid-2984646-m1,972,0.705,0.69,0.044939641057874,0.04289001169982153
grid-2984646-m1,973,0.705,0.69,0.04541554402506941,0.04336591466701695
grid-2984646-m1,973,0.705,0.69,0.04541554402506941,0.04336591466701695
grid-2984646-m1,976,0.705,0.69,0.04541554402506941,0.04336591466701695
grid-2984646-m1,985,0.705,0.69,0.047498110012927953,0.04544848065487549
grid-2984646-m1,996,0.705,0.69,0.04835320802205008,0.046303578663997605
grid-2984646-m1,996,0.705,0.69,0.04835320802205008,0.046303578663997605
grid-2984646-m1,998,0.705,0.69,0.04835320802205008,0.046303578663997605
grid-2984646-m1,998,0.705,0.69,0.04835320802205008,0.046303578663997605
grid-2984646-m1,998,0.705,0.69,0.04835320802205008,0.046303578663997605
grid-2984646-m1,1000,0.705,0.69,0.04818747653564444,0.04613784717759197
grid-2984646-m1,1002,0.705,0.69,0.04818747653564444,0.04613784717759197
grid-2984646-m1,1004,0.705,0.69,0.04818747653564444,0.04613784717759197
grid-2984646-m1,1007,0.705,0.69,0.048305350962550855,0.04625572160449839
grid-2984646-m1,1025,0.705,0.69,0.04541554402506941,0.04336591466701695
