match,second,model,fair_live,fair_replay,err
grid-2987019-m4,447,20260831T120859Z,0.5938839091457937,0.5938839091457937,0.0
grid-2987019-m4,456,20260831T120859Z,0.5926399193817613,0.5926399193817613,0.0
grid-2987019-m4,456,20260831T120859Z,0.6012071399558127,0.6012071399558127,0.0
grid-2987019-m4,458,20260831T120859Z,0.6034216222825864,0.6034216222825864,0.0
grid-2987019-m4,458,20260831T120859Z,0.6109911342649363,0.6109911342649363,0.0
grid-2987019-m4,477,20260831T120859Z,0.5356954720824972,0.5356954720824972,0.0
grid-2987019-m4,481,20260831T120859Z,0.5458904206705257,0.5458904206705257,0.0
grid-2987019-m4,481,20260831T120859Z,0.5356954720824972,0.5356954720824972,0.0
grid-2987019-m4,490,20260831T120859Z,0.546298878492116,0.546298878492116,0.0
grid-2987019-m4,496,20260831T120859Z,0.52843104085396,0.52843104085396,0.0
grid-2987019-m4,503,20260831T120859Z,0.5455449139470137,0.5455449139470137,0.0
grid-2987019-m4,513,20260831T120859Z,0.5584613599976196,0.5584613599976196,0.0
grid-2987019-m4,513,20260831T120859Z,0.5584613599976196,0.5584613599976196,0.0
grid-2987019-m4,515,20260831T120859Z,0.5584613599976196,0.5584613599976196,0.0
grid-2987019-m4,515,20260831T120859Z,0.5476028279664613,0.5476028279664613,0.0
grid-2987019-m4,544,20260831T120859Z,0.5269939741548829,0.5269939741548829,0.0
grid-2987019-m4,544,20260831T120859Z,0.5262784143392899,0.5262784143392899,0.0
grid-2987019-m4,550,20260831T120859Z,0.536298878492116,0.536298878492116,0.0
grid-2987019-m4,556,20260831T120859Z,0.5521888666337853,0.5521888666337853,0.0
grid-2987019-m4,557,20260831T120859Z,0.5446193546514354,0.5446193546514354,0.0
grid-2987019-m4,568,20260831T120859Z,0.5814238685005829,0.5814238685005829,0.0
grid-2987019-m4,576,20260831T120859Z,0.6068496662960947,0.6068496662960947,0.0
grid-2987019-m4,576,20260831T120859Z,0.6079424270199001,0.6079424270199001,0.0
grid-2987019-m4,581,20260831T120859Z,0.5863924123900717,0.5863924123900717,0.0
grid-2987019-m4,589,20260831T120859Z,0.5468615469751499,0.5468615469751499,0.0
grid-2987019-m4,590,20260831T120859Z,0.5574851731138772,0.5574851731138772,0.0
grid-2987019-m4,593,20260831T120859Z,0.5515672170611148,0.5515672170611148,0.0
grid-2987019-m4,607,20260831T120859Z,0.605763535211631,0.605763535211631,0.0
grid-2987019-m4,609,20260831T120859Z,0.590763535211631,0.590763535211631,0.0
grid-2987019-m4,613,20260831T120859Z,0.565763535211631,0.565763535211631,0.0
grid-2987019-m4,614,20260831T120859Z,0.5622824005317411,0.5622824005317411,0.0
grid-2987019-m4,617,20260831T120859Z,0.5822824005317411,0.5822824005317411,0.0
grid-2987019-m4,617,20260831T120859Z,0.5714238685005829,0.5714238685005829,0.0
grid-2987019-m4,616,20260831T120859Z,0.548351195695642,0.548351195695642,0.0
grid-2987019-m4,616,20260831T120859Z,0.5422247267034451,0.5422247267034451,0.0
grid-2987019-m4,620,20260831T120859Z,0.5430772572813276,0.5430772572813276,0.0
grid-2987019-m4,623,20260831T120859Z,0.5349004983532845,0.5349004983532845,0.0
grid-2987019-m4,625,20260831T120859Z,0.538549293722679,0.538549293722679,0.0
grid-2987019-m4,644,20260831T120859Z,0.6167380819300685,0.6167380819300685,0.0
grid-2987019-m4,644,20260831T120859Z,0.6095261289444589,0.6095261289444589,0.0
grid-2987019-m4,644,20260831T120859Z,0.6217380819300685,0.6217380819300685,0.0
grid-2987019-m4,645,20260831T120859Z,0.6554161226674513,0.6554161226674513,0.0
grid-2987019-m4,645,20260831T120859Z,0.6612126830299394,0.6612126830299394,0.0
grid-2987019-m4,665,20260831T120859Z,0.6479641483209599,0.6479641483209599,0.0
grid-2987019-m4,676,20260831T120859Z,0.6326362218761991,0.6326362218761991,0.0
grid-2987019-m4,692,20260831T120859Z,0.6361380846732695,0.6361380846732695,0.0
grid-2987019-m4,698,20260831T120859Z,0.623129029708654,0.623129029708654,0.0
grid-2987019-m4,704,20260831T120859Z,0.6167232120746946,0.6167232120746946,0.0
grid-2987019-m4,712,20260831T120859Z,0.6306538633924064,0.6306538633924064,0.0
grid-2987019-m4,717,20260831T120859Z,0.6317919413609553,0.6317919413609553,0.0
grid-2987019-m4,717,20260831T120859Z,0.6317919413609553,0.6317919413609553,0.0
grid-2987019-m4,720,20260831T120859Z,0.6117919413609553,0.6117919413609553,0.0
grid-2987019-m5,82,20260831T120859Z,0.5952442871749161,0.5952442871749161,0.0
grid-2987019-m5,90,20260831T120859Z,0.6116045498008376,0.6116045498008376,0.0
grid-2987019-m5,92,20260831T120859Z,0.6125193778823507,0.6125193778823507,0.0
grid-2987019-m5,103,20260831T120859Z,0.6071138883692802,0.6071138883692802,0.0
grid-2987019-m5,104,20260831T120859Z,0.6116045498008376,0.6116045498008376,0.0
grid-2987019-m5,104,20260831T120859Z,0.6116045498008376,0.6116045498008376,0.0
grid-2987019-m5,105,20260831T120859Z,0.6071138883692802,0.6071138883692802,0.0
grid-2987019-m5,105,20260831T120859Z,0.6071138883692802,0.6071138883692802,0.0
grid-2987019-m5,110,20260831T120859Z,0.6133369818850234,0.6133369818850234,0.0
grid-2987019-m5,111,20260831T120859Z,0.6080401952989262,0.6080401952989262,0.0
grid-2987019-m5,123,20260831T120859Z,0.5963649463108974,0.5963649463108974,0.0
grid-2987019-m5,125,20260831T120859Z,0.6063077632147402,0.6063077632147402,0.0
grid-2987019-m5,125,20260831T120859Z,0.6116045498008376,0.6116045498008376,0.0
grid-2987019-m5,127,20260831T120859Z,0.6074340443501435,0.6074340443501435,0.0
grid-2987019-m5,147,20260831T120859Z,0.628272575083258,0.628272575083258,0.0
grid-2987019-m5,148,20260831T120859Z,0.6377506331295344,0.6377506331295344,0.0
grid-2987019-m5,150,20260831T120859Z,0.6451841255302587,0.6451841255302587,0.0
grid-2987019-m5,155,20260831T120859Z,0.6451841255302587,0.6451841255302587,0.0
grid-2987019-m5,162,20260831T120859Z,0.700621336921226,0.700621336921226,0.0
grid-2987019-m5,168,20260831T120859Z,0.6805436947451614,0.6805436947451614,0.0
grid-2987019-m5,169,20260831T120859Z,0.6805436947451614,0.6805436947451614,0.0
grid-2987019-m5,174,20260831T120859Z,0.679650384668969,0.679650384668969,0.0
grid-2987019-m5,176,20260831T120859Z,0.689650384668969,0.689650384668969,0.0
grid-2987019-m5,179,20260831T120859Z,0.6912686949571305,0.6912686949571305,0.0
grid-2987019-m5,186,20260831T120859Z,0.6912686949571305,0.6912686949571305,0.0
grid-2987019-m5,196,20260831T120859Z,0.6885392009704572,0.6885392009704572,0.0
grid-2987019-m5,196,20260831T120859Z,0.6885392009704572,0.6885392009704572,0.0
grid-2987019-m5,198,20260831T120859Z,0.6885392009704572,0.6885392009704572,0.0
grid-2987019-m5,199,20260831T120859Z,0.6905436947451614,0.6905436947451614,0.0
grid-2987019-m5,202,20260831T120859Z,0.6858230155643149,0.6858230155643149,0.0
grid-2987019-m5,212,20260831T120859Z,0.700231253503677,0.700231253503677,0.0
grid-2987019-m5,233,20260831T120859Z,0.6594077477308454,0.6594077477308454,0.0
grid-2987019-m5,233,20260831T120859Z,0.6603764258614873,0.6603764258614873,0.0
grid-2987019-m5,247,20260831T120859Z,0.7165086466163554,0.7165086466163554,0.0
grid-2987019-m5,255,20260831T120859Z,0.6852294517302132,0.6852294517302132,0.0
grid-2987019-m5,257,20260831T120859Z,0.6721103843031708,0.6721103843031708,0.0
grid-2987019-m5,265,20260831T120859Z,0.6725818414055778,0.6725818414055778,0.0
grid-2987019-m5,268,20260831T120859Z,0.6875818414055777,0.6875818414055777,0.0
grid-2987019-m5,275,20260831T120859Z,0.6940340313398682,0.6940340313398682,0.0
grid-2987019-m5,275,20260831T120859Z,0.6964030711362883,0.6964030711362883,0.0
grid-2987019-m5,284,20260831T120859Z,0.6811378925392038,0.6811378925392038,0.0
grid-2987019-m5,297,20260831T120859Z,0.6742913546840237,0.6742913546840237,0.0
grid-2987019-m5,303,20260831T120859Z,0.6797841526103093,0.6797841526103093,0.0
grid-2987019-m5,314,20260831T120859Z,0.6818313382927284,0.6818313382927284,0.0
grid-2987019-m5,319,20260831T120859Z,0.6962158575490107,0.6962158575490107,0.0
grid-2987019-m5,321,20260831T120859Z,0.6885294152627566,0.6885294152627566,0.0
grid-2987019-m5,329,20260831T120859Z,0.6920950762634008,0.6920950762634008,0.0
grid-2987019-m5,333,20260831T120859Z,0.6849403376022025,0.6849403376022025,0.0
grid-2987019-m5,340,20260831T120859Z,0.6882739121368511,0.6882739121368511,0.0
grid-2987019-m5,365,20260831T120859Z,0.6913507500164073,0.6913507500164073,0.0
grid-2987019-m5,370,20260831T120859Z,0.6861194580992511,0.6861194580992511,0.0
grid-2987019-m5,374,20260831T120859Z,0.690750429506832,0.690750429506832,0.0
grid-2987019-m5,377,20260831T120859Z,0.6903627520082374,0.6903627520082374,0.0
grid-2987019-m5,384,20260831T120859Z,0.6910151091297736,0.6910151091297736,0.0
grid-2987019-m5,392,20260831T120859Z,0.7455441342368416,0.7455441342368416,0.0
grid-2987019-m5,394,20260831T120859Z,0.6849495504777392,0.6849495504777392,0.0
grid-2987019-m5,399,20260831T120859Z,0.6891489013738986,0.6891489013738986,0.0
grid-2987019-m5,406,20260831T120859Z,0.6749495504777392,0.6749495504777392,0.0
grid-2987019-m5,424,20260831T120859Z,0.6809385832202052,0.6809385832202052,0.0
grid-2987019-m5,434,20260831T120859Z,0.6829402549158298,0.6829402549158298,0.0
grid-2987019-m5,443,20260831T120859Z,0.6752242182910183,0.6752242182910183,0.0
grid-2987019-m5,448,20260831T120859Z,0.6822878977942936,0.6822878977942936,0.0
grid-2987019-m5,456,20260831T120859Z,0.6686733962244039,0.6686733962244039,0.0
grid-2987019-m5,457,20260831T120859Z,0.6706826917863133,0.6706826917863133,0.0
grid-2987019-m5,457,20260831T120859Z,0.675285191364373,0.675285191364373,0.0
grid-2987019-m5,466,20260831T120859Z,0.668683118862234,0.668683118862234,0.0
grid-2987019-m5,477,20260831T120859Z,0.663683118862234,0.663683118862234,0.0
grid-2987019-m5,480,20260831T120859Z,0.6660280553107771,0.6660280553107771,0.0
grid-2987019-m5,491,20260831T120859Z,0.6536732108975329,0.6536732108975329,0.0
grid-2987019-m5,501,20260831T120859Z,0.6299572998698287,0.6299572998698287,0.0
grid-2987019-m5,503,20260831T120859Z,0.629621658983195,0.629621658983195,0.0
grid-2987019-m5,514,20260831T120859Z,0.6028716588639857,0.6028716588639857,0.0
grid-2987019-m5,516,20260831T120859Z,0.674621658983195,0.674621658983195,0.0
grid-2987019-m5,518,20260831T120859Z,0.674621658983195,0.674621658983195,0.0
grid-2987019-m5,520,20260831T120859Z,0.654621658983195,0.654621658983195,0.0
grid-2987019-m5,520,20260831T120859Z,0.659621658983195,0.659621658983195,0.0
grid-2987019-m5,521,20260831T120859Z,0.6643255680190692,0.6643255680190692,0.0
grid-2987019-m5,521,20260831T120859Z,0.6662561042431915,0.6662561042431915,0.0
grid-2987019-m5,521,20260831T120859Z,0.6662561042431915,0.6662561042431915,0.0
grid-2987019-m5,524,20260831T120859Z,0.6532993017011186,0.6532993017011186,0.0
grid-2987019-m5,526,20260831T120859Z,0.6303225920781081,0.6303225920781081,0.0
grid-2987019-m5,527,20260831T120859Z,0.6303225920781081,0.6303225920781081,0.0
grid-2987019-m5,537,20260831T120859Z,0.665658232964742,0.665658232964742,0.0
grid-2987019-m5,545,20260831T120859Z,0.6606582329647419,0.6606582329647419,0.0
grid-2987019-m5,546,20260831T120859Z,0.6506582329647419,0.6506582329647419,0.0
grid-2987019-m5,548,20260831T120859Z,0.6402074913455852,0.6402074913455852,0.0
grid-2987019-m5,558,20260831T120859Z,0.6341747462843683,0.6341747462843683,0.0
grid-2987019-m5,561,20260831T120859Z,0.6339857621906986,0.6339857621906986,0.0
grid-2987019-m5,568,20260831T120859Z,0.6349112108065568,0.6349112108065568,0.0
grid-2987019-m5,582,20260831T120859Z,0.6836277551815622,0.6836277551815622,0.0
grid-2987019-m5,584,20260831T120859Z,0.6928020756492654,0.6928020756492654,0.0
grid-2987019-m5,593,20260831T120859Z,0.6726893681648924,0.6726893681648924,0.0
grid-2987019-m5,624,20260831T120859Z,0.66853871264695,0.66853871264695,0.0
grid-2987019-m5,625,20260831T120859Z,0.6740860774396787,0.6740860774396787,0.0
grid-2987019-m5,630,20260831T120859Z,0.6339965387663904,0.6339965387663904,0.0
grid-2987019-m5,633,20260831T120859Z,0.6288355354280062,0.6288355354280062,0.0
grid-2987019-m5,633,20260831T120859Z,0.6288355354280062,0.6288355354280062,0.0
grid-2987019-m5,634,20260831T120859Z,0.6339965387663904,0.6339965387663904,0.0
grid-2987019-m5,636,20260831T120859Z,0.6326571290248135,0.6326571290248135,0.0
grid-2987019-m5,636,20260831T120859Z,0.6307265928006913,0.6307265928006913,0.0
grid-2987019-m5,637,20260831T120859Z,0.6474743574386415,0.6474743574386415,0.0
grid-2987019-m5,644,20260831T120859Z,0.60513627845395,0.60513627845395,0.0
grid-2987019-m5,644,20260831T120859Z,0.6254323694180757,0.6254323694180757,0.0
grid-2987019-m5,645,20260831T120859Z,0.6071915244063789,0.6071915244063789,0.0
grid-2987019-m5,645,20260831T120859Z,0.6068954334422532,0.6068954334422532,0.0
grid-2987019-m5,657,20260831T120859Z,0.6768040153940019,0.6768040153940019,0.0
grid-2987019-m5,657,20260831T120859Z,0.7099008959362807,0.7099008959362807,0.0
grid-2987019-m5,661,20260831T120859Z,0.7187794974253794,0.7187794974253794,0.0
grid-2987019-m5,668,20260831T120859Z,0.7213918596174446,0.7213918596174446,0.0
grid-2987019-m5,669,20260831T120859Z,0.7213918596174446,0.7213918596174446,0.0
grid-2987020-m1,42,20260831T120859Z,0.44577346858918965,0.44577346858918965,0.0
grid-2987020-m1,80,20260831T120859Z,0.4490811476704367,0.4490811476704367,0.0
grid-2987020-m1,82,20260831T120859Z,0.4273740376608753,0.4273740376608753,0.0
grid-2987020-m1,88,20260831T120859Z,0.4373740376608753,0.4373740376608753,0.0
grid-2987020-m1,88,20260831T120859Z,0.4446861609655675,0.4446861609655675,0.0
grid-2987020-m1,92,20260831T120859Z,0.43326149687517546,0.43326149687517546,0.0
grid-2987020-m1,103,20260831T120859Z,0.41621011582411016,0.41621011582411016,0.0
grid-2987020-m1,103,20260831T120859Z,0.41621011582411016,0.41621011582411016,0.0
grid-2987020-m1,108,20260831T120859Z,0.49041664058943685,0.49041664058943685,0.0
grid-2987020-m1,108,20260831T120859Z,0.49041664058943685,0.49041664058943685,0.0
grid-2987020-m1,112,20260831T120859Z,0.5028281974905285,0.5028281974905285,0.0
grid-2987020-m1,117,20260831T120859Z,0.5321751231191167,0.5321751231191167,0.0
grid-2987020-m1,117,20260831T120859Z,0.5263520946363187,0.5263520946363187,0.0
grid-2987020-m1,121,20260831T120859Z,0.5301353419328962,0.5301353419328962,0.0
grid-2987020-m1,121,20260831T120859Z,0.5263520946363187,0.5263520946363187,0.0
grid-2987020-m1,124,20260831T120859Z,0.5440799630707148,0.5440799630707148,0.0
grid-2987020-m1,124,20260831T120859Z,0.5509562093005211,0.5509562093005211,0.0
grid-2987020-m1,127,20260831T120859Z,0.5554185179634148,0.5554185179634148,0.0
grid-2987020-m1,141,20260831T120859Z,0.5800701039444823,0.5800701039444823,0.0
grid-2987020-m1,145,20260831T120859Z,0.5728157189914876,0.5728157189914876,0.0
grid-2987020-m1,147,20260831T120859Z,0.5761197442569352,0.5761197442569352,0.0
grid-2987020-m1,148,20260831T120859Z,0.5713919173590627,0.5713919173590627,0.0
grid-2987020-m1,162,20260831T120859Z,0.5687259378534166,0.5687259378534166,0.0
grid-2987020-m1,167,20260831T120859Z,0.563237278013296,0.563237278013296,0.0
grid-2987020-m1,167,20260831T120859Z,0.5660378921417645,0.5660378921417645,0.0
grid-2987020-m1,169,20260831T120859Z,0.5513635287290635,0.5513635287290635,0.0
grid-2987020-m1,169,20260831T120859Z,0.554164142857532,0.554164142857532,0.0
grid-2987020-m1,176,20260831T120859Z,0.5518344525042528,0.5518344525042528,0.0
grid-2987020-m1,176,20260831T120859Z,0.5490338383757842,0.5490338383757842,0.0
grid-2987020-m1,179,20260831T120859Z,0.5488844524561034,0.5488844524561034,0.0
grid-2987020-m1,187,20260831T120859Z,0.5439732688643238,0.5439732688643238,0.0
grid-2987020-m1,188,20260831T120859Z,0.5432028493634975,0.5432028493634975,0.0
grid-2987020-m1,190,20260831T120859Z,0.5427208018134297,0.5427208018134297,0.0
grid-2987020-m1,198,20260831T120859Z,0.5384699133763459,0.5384699133763459,0.0
grid-2987020-m1,203,20260831T120859Z,0.5364193588218986,0.5364193588218986,0.0
grid-2987020-m1,211,20260831T120859Z,0.5489198216717563,0.5489198216717563,0.0
grid-2987020-m1,211,20260831T120859Z,0.5447738321396121,0.5447738321396121,0.0
grid-2987020-m1,223,20260831T120859Z,0.5608130957775691,0.5608130957775691,0.0
grid-2987020-m1,223,20260831T120859Z,0.5642509159794753,0.5642509159794753,0.0
grid-2987020-m1,230,20260831T120859Z,0.5497624546301788,0.5497624546301788,0.0
grid-2987020-m1,232,20260831T120859Z,0.5633371052282425,0.5633371052282425,0.0
grid-2987020-m1,237,20260831T120859Z,0.5509398374695769,0.5509398374695769,0.0
grid-2987020-m1,239,20260831T120859Z,0.5509398374695769,0.5509398374695769,0.0
grid-2987020-m1,243,20260831T120859Z,0.5575020172676707,0.5575020172676707,0.0
grid-2987020-m1,244,20260831T120859Z,0.5542304814119347,0.5542304814119347,0.0
grid-2987020-m1,249,20260831T120859Z,0.5523323553780627,0.5523323553780627,0.0
grid-2987020-m1,249,20260831T120859Z,0.5537326384306047,0.5537326384306047,0.0
grid-2987020-m1,255,20260831T120859Z,0.5702859377478274,0.5702859377478274,0.0
grid-2987020-m1,264,20260831T120859Z,0.5562820313043858,0.5562820313043858,0.0
grid-2987020-m1,269,20260831T120859Z,0.5558736946214644,0.5558736946214644,0.0
grid-2987020-m1,274,20260831T120859Z,0.5612017618921065,0.5612017618921065,0.0
grid-2987020-m1,275,20260831T120859Z,0.5612017618921065,0.5612017618921065,0.0
grid-2987020-m1,276,20260831T120859Z,0.5653245649935033,0.5653245649935033,0.0
grid-2987020-m1,296,20260831T120859Z,0.5498156869900194,0.5498156869900194,0.0
grid-2987020-m1,299,20260831T120859Z,0.6035838774675109,0.6035838774675109,0.0
grid-2987020-m1,306,20260831T120859Z,0.6221985343680627,0.6221985343680627,0.0
grid-2987020-m1,306,20260831T120859Z,0.6165608468495722,0.6165608468495722,0.0
grid-2987020-m1,308,20260831T120859Z,0.6130201876484628,0.6130201876484628,0.0
grid-2987020-m1,323,20260831T120859Z,0.6312232323668576,0.6312232323668576,0.0
grid-2987020-m1,328,20260831T120859Z,0.6412232323668576,0.6412232323668576,0.0
grid-2987020-m1,328,20260831T120859Z,0.6412232323668576,0.6412232323668576,0.0
grid-2987020-m1,332,20260831T120859Z,0.6012232323668576,0.6012232323668576,0.0
grid-2987020-m1,333,20260831T120859Z,0.6196163566264236,0.6196163566264236,0.0
grid-2987020-m1,339,20260831T120859Z,0.6179211226837542,0.6179211226837542,0.0
grid-2987020-m1,343,20260831T120859Z,0.6277676096882948,0.6277676096882948,0.0
grid-2987020-m1,348,20260831T120859Z,0.6217869221859058,0.6217869221859058,0.0
grid-2987020-m1,351,20260831T120859Z,0.6072039198692467,0.6072039198692467,0.0
grid-2987020-m1,369,20260831T120859Z,0.6059772158797556,0.6059772158797556,0.0
grid-2987020-m1,371,20260831T120859Z,0.6096163566264236,0.6096163566264236,0.0
grid-2987020-m1,373,20260831T120859Z,0.6123655661996572,0.6123655661996572,0.0
grid-2987020-m1,373,20260831T120859Z,0.6143744443028657,0.6143744443028657,0.0
grid-2987020-m1,375,20260831T120859Z,0.6136094465161978,0.6136094465161978,0.0
grid-2987020-m1,381,20260831T120859Z,0.5993744443028657,0.5993744443028657,0.0
grid-2987020-m1,381,20260831T120859Z,0.5932321104700661,0.5932321104700661,0.0
grid-2987020-m1,384,20260831T120859Z,0.5912232323668576,0.5912232323668576,0.0
grid-2987020-m1,384,20260831T120859Z,0.5859772158797556,0.5859772158797556,0.0
grid-2987020-m1,420,20260831T120859Z,0.5678637458548477,0.5678637458548477,0.0
grid-2987020-m1,432,20260831T120859Z,0.5449745489400547,0.5449745489400547,0.0
grid-2987020-m1,439,20260831T120859Z,0.562648257345428,0.562648257345428,0.0
grid-2987020-m1,439,20260831T120859Z,0.5672039198692467,0.5672039198692467,0.0
grid-2987020-m1,460,20260831T120859Z,0.6011782355941286,0.6011782355941286,0.0
grid-2987020-m1,463,20260831T120859Z,0.6003358255089115,0.6003358255089115,0.0
grid-2987020-m1,470,20260831T120859Z,0.5859772158797556,0.5859772158797556,0.0
grid-2987020-m1,476,20260831T120859Z,0.582648257345428,0.582648257345428,0.0
grid-2987020-m1,479,20260831T120859Z,0.5846695669452483,0.5846695669452483,0.0
grid-2987020-m1,481,20260831T120859Z,0.5925875691010108,0.5925875691010108,0.0
grid-2987020-m1,483,20260831T120859Z,0.5898261104428931,0.5898261104428931,0.0
grid-2987020-m1,490,20260831T120859Z,0.5772104277395292,0.5772104277395292,0.0
grid-2987020-m1,495,20260831T120859Z,0.5791431620347803,0.5791431620347803,0.0
grid-2987020-m1,499,20260831T120859Z,0.5772104277395292,0.5772104277395292,0.0
grid-2987020-m1,509,20260831T120859Z,0.5259772158797557,0.5259772158797557,0.0
grid-2987020-m1,513,20260831T120859Z,0.5393703401393216,0.5393703401393216,0.0
grid-2987020-m1,516,20260831T120859Z,0.5409772158797557,0.5409772158797557,0.0
grid-2987020-m1,527,20260831T120859Z,0.5245979725947302,0.5245979725947302,0.0
grid-2987020-m1,530,20260831T120859Z,0.5599821209390051,0.5599821209390051,0.0
grid-2987020-m1,531,20260831T120859Z,0.5809772158797557,0.5809772158797557,0.0
grid-2987020-m1,533,20260831T120859Z,0.6009772158797557,0.6009772158797557,0.0
grid-2987020-m1,534,20260831T120859Z,0.6359772158797556,0.6359772158797556,0.0
grid-2987020-m1,535,20260831T120859Z,0.6409772158797556,0.6409772158797556,0.0
grid-2987020-m1,535,20260831T120859Z,0.5809772158797557,0.5809772158797557,0.0
grid-2987020-m1,536,20260831T120859Z,0.5909772158797556,0.5909772158797556,0.0
grid-2987020-m1,537,20260831T120859Z,0.5709772158797557,0.5709772158797557,0.0
grid-2987020-m1,538,20260831T120859Z,0.5760563555100706,0.5760563555100706,0.0
grid-2987020-m1,539,20260831T120859Z,0.5972618985686856,0.5972618985686856,0.0
grid-2987020-m1,539,20260831T120859Z,0.602630263183904,0.602630263183904,0.0
grid-2987020-m1,540,20260831T120859Z,0.5343297250504255,0.5343297250504255,0.0
grid-2987020-m1,543,20260831T120859Z,0.5786605407630387,0.5786605407630387,0.0
grid-2987020-m1,544,20260831T120859Z,0.5714521706734254,0.5714521706734254,0.0
grid-2987020-m1,548,20260831T120859Z,0.48250754953560687,0.48250754953560687,0.0
grid-2987020-m1,552,20260831T120859Z,0.4780861935493583,0.4780861935493583,0.0
grid-2987020-m1,553,20260831T120859Z,0.46737245355508594,0.46737245355508594,0.0
grid-2987020-m1,556,20260831T120859Z,0.46737245355508594,0.46737245355508594,0.0
grid-2987020-m1,557,20260831T120859Z,0.46679380954133454,0.46679380954133454,0.0
grid-2987020-m1,558,20260831T120859Z,0.46679380954133454,0.46679380954133454,0.0
grid-2987020-m1,560,20260831T120859Z,0.4625075495356069,0.4625075495356069,0.0
grid-2987020-m1,561,20260831T120859Z,0.45679380954133453,0.45679380954133453,0.0
grid-2987020-m1,562,20260831T120859Z,0.45536703373733967,0.45536703373733967,0.0
grid-2987020-m1,562,20260831T120859Z,0.45536703373733967,0.45536703373733967,0.0
grid-2987020-m1,564,20260831T120859Z,0.4479048242022089,0.4479048242022089,0.0
grid-2987020-m1,570,20260831T120859Z,0.417981909510294,0.417981909510294,0.0
grid-2987020-m1,573,20260831T120859Z,0.4166134420932564,0.4166134420932564,0.0
grid-2987020-m1,576,20260831T120859Z,0.41379229410630486,0.41379229410630486,0.0
grid-2987020-m1,577,20260831T120859Z,0.41379229410630486,0.41379229410630486,0.0
grid-2987020-m1,578,20260831T120859Z,0.41379229410630486,0.41379229410630486,0.0
grid-2987020-m1,580,20260831T120859Z,0.4373577333655993,0.4373577333655993,0.0
grid-2987020-m1,586,20260831T120859Z,0.43628848018891364,0.43628848018891364,0.0
grid-2987020-m1,586,20260831T120859Z,0.4266134420932564,0.4266134420932564,0.0
grid-2987020-m1,587,20260831T120859Z,0.42379229410630487,0.42379229410630487,0.0
grid-2987020-m1,593,20260831T120859Z,0.44184610903293736,0.44184610903293736,0.0
grid-2987020-m1,613,20260831T120859Z,0.47026513651837,0.47026513651837,0.0
grid-2987020-m1,615,20260831T120859Z,0.4641249927471505,0.4641249927471505,0.0
grid-2987020-m1,619,20260831T120859Z,0.4668461090329374,0.4668461090329374,0.0
grid-2987020-m1,638,20260831T120859Z,0.4421201878489402,0.4421201878489402,0.0
grid-2987020-m1,643,20260831T120859Z,0.4368286225910969,0.4368286225910969,0.0
grid-2987020-m1,653,20260831T120859Z,0.424588854468793,0.424588854468793,0.0
grid-2987020-m1,654,20260831T120859Z,0.424588854468793,0.424588854468793,0.0
grid-2987020-m1,664,20260831T120859Z,0.4021178130484057,0.4021178130484057,0.0
grid-2987020-m1,667,20260831T120859Z,0.3824490431512715,0.3824490431512715,0.0
grid-2987020-m1,672,20260831T120859Z,0.3803804408758532,0.3803804408758532,0.0
grid-2987020-m1,673,20260831T120859Z,0.3803804408758532,0.3803804408758532,0.0
grid-2987020-m1,679,20260831T120859Z,0.3803804408758532,0.3803804408758532,0.0
grid-2987020-m1,682,20260831T120859Z,0.3822990156324697,0.3822990156324697,0.0
grid-2987020-m1,682,20260831T120859Z,0.3822990156324697,0.3822990156324697,0.0
grid-2987020-m1,684,20260831T120859Z,0.3930403609225644,0.3930403609225644,0.0
grid-2987020-m1,688,20260831T120859Z,0.39470913082156134,0.39470913082156134,0.0
grid-2987020-m1,690,20260831T120859Z,0.3824490431512715,0.3824490431512715,0.0
grid-2987020-m1,694,20260831T120859Z,0.39470913082156134,0.39470913082156134,0.0
grid-2987020-m1,718,20260831T120859Z,0.4078754906981234,0.4078754906981234,0.0
grid-2987020-m2,82,20260831T120859Z,0.5702932836632885,0.5702932836632885,0.0
grid-2987020-m2,88,20260831T120859Z,0.5565192344106472,0.5565192344106472,0.0
grid-2987020-m2,97,20260831T120859Z,0.5565192344106472,0.5565192344106472,0.0
grid-2987020-m2,104,20260831T120859Z,0.5462729494504412,0.5462729494504412,0.0
grid-2987020-m2,108,20260831T120859Z,0.5488442040766502,0.5488442040766502,0.0
grid-2987020-m2,108,20260831T120859Z,0.5488442040766502,0.5488442040766502,0.0
grid-2987020-m2,121,20260831T120859Z,0.560033496161447,0.560033496161447,0.0
grid-2987020-m2,121,20260831T120859Z,0.5603938400018545,0.5603938400018545,0.0
grid-2987020-m2,121,20260831T120859Z,0.5603938400018545,0.5603938400018545,0.0
grid-2987020-m2,122,20260831T120859Z,0.5670697310821385,0.5670697310821385,0.0
grid-2987020-m2,122,20260831T120859Z,0.566709387241731,0.566709387241731,0.0
grid-2987020-m2,124,20260831T120859Z,0.5461013200726048,0.5461013200726048,0.0
grid-2987020-m2,129,20260831T120859Z,0.555033496161447,0.555033496161447,0.0
grid-2987020-m2,139,20260831T120859Z,0.5536361602701255,0.5536361602701255,0.0
grid-2987020-m2,142,20260831T120859Z,0.5565207753382266,0.5565207753382266,0.0
grid-2987020-m2,151,20260831T120859Z,0.5839508696381711,0.5839508696381711,0.0
