match,n,med_gap,p90,max_gap,stale_share
grid-2975627-m3,92,3.201413154602051,15.622023105621338,69.67153215408325,0.23941211744591043
grid-2975627-m4,95,2.9971249103546143,13.903030252456666,71.28233122825623,0.1299288135987741
grid-2975628-m1,93,3.2057905197143555,12.040190029144288,74.91062307357788,0.13670984462455468
grid-2975628-m2,86,4.0038368701934814,12.82480230331421,70.50353789329529,0.12853307591544258
grid-2975628-m3,96,2.8052978515625,14.173812627792373,69.29723596572876,0.13308142997600414
grid-2975628-m4,137,2.0023938417434692,8.615597367286682,43.669753074645996,0.07291387452019585
grid-2975628-m5,91,3.4033732414245605,14.023613500595093,75.73137497901917,0.15231059039080586
grid-2975629-m1,94,2.80375599861145,13.784587240219112,77.69473195075989,0.16197058271478723
grid-2975629-m2,118,2.785828113555908,10.169807195663454,54.089253187179565,0.13157615705772682
grid-2975629-m3,103,2.994438409805298,10.722714757919316,78.4997022151947,0.18726610475116306
grid-2976630-m1,132,2.013629198074341,9.19351315498352,389.025447845459,0.9900444874057064
grid-2976630-m2,85,3.998208522796631,13.496084952354432,70.90912413597107,0.14049192137188382
grid-2976630-m3,100,2.7904319763183594,11.619001960754394,72.14915895462036,0.15183555196832726
grid-2976631-m1,105,2.0068005323410034,12.987688279151918,25.235132217407227,0.03742691455063996
grid-2976631-m2,108,2.3927688598632812,10.326889085769658,74.09048104286194,0.1723284889150549
grid-2976631-m3,83,3.9883469343185425,16.35217943191529,71.69947075843811,0.15699131135587338
grid-2976631-m4,199,2.0040361881256104,4.911178064346317,42.129875898361206,0.04843607213762072
grid-2976631-m5,87,3.599401116371155,12.612942457199097,116.17983794212341,0.3211325579219394
grid-2977835-m1,83,4.013749003410339,11.216832423210144,46.87963104248047,0.06701351757402774
grid-2977835-m2,89,3.3951873779296875,14.95299732685089,74.88880276679993,0.14585928784476387
grid-2977835-m3,111,2.8096489906311035,11.353304815292368,72.10094904899597,0.11665342560520879
grid-2977837-m1,89,3.602334976196289,14.26831896305084,72.0958161354065,0.1622398014421816
grid-2977837-m2,130,2.8172080516815186,7.666367578506471,135.05337500572205,0.2562319314038312
grid-2977837-m3,102,2.805751085281372,11.618000745773315,72.92638897895813,0.13671860385824133
grid-2978288-m1,83,3.79873788356781,13.576647663116457,70.50677609443665,0.17013198490496034
grid-2978288-m2,91,3.9977495670318604,12.960533976554881,70.8471188545227,0.12858097288343642
grid-2978288-m3,94,3.610307216644287,10.739656543731689,78.87777733802795,0.16178148013574106
grid-2980509-m1,104,2.8055930137634277,12.002976131439208,71.26175594329834,0.13091443291416874
grid-2980509-m2,82,4.4033730030059814,13.257562160491943,71.21478009223938,0.1572930901138871
grid-2980509-m3,123,3.3317339420318604,8.013628363609314,51.69030284881592,0.08025585942798191
grid-2984640-m1,106,2.8332102298736572,9.635621976852418,28.870763063430786,0.05063814851972792
grid-2984640-m2,88,4.398968935012817,11.800062751770021,83.752610206604,0.1501297774138274
grid-2984640-m3,90,2.808143138885498,12.89740595817566,26.84284281730652,0.06411940521664089
grid-2984645-m1,115,2.011818051338196,10.568828535079959,70.12133002281189,0.1339096192960386
grid-2984645-m2,92,2.424820899963379,12.01694393157959,36.903911113739014,0.09937156129766393
grid-2984646-m1,108,3.2105071544647217,10.820634412765504,52.0731360912323,0.10923670265409681
grid-2984646-m2,92,3.1923470497131348,10.823314905166626,42.52316999435425,0.10355875227186415
grid-2987004-m1,81,3.785110592842102,14.07222738265992,69.5812029838562,0.17005923280009516
grid-2987004-m2,132,2.8116719722747803,8.007719993591309,56.5060498714447,0.07958303115986011
grid-2987004-m3,105,3.1866852045059204,12.244706916809088,38.05796504020691,0.06745906538433499
grid-2987004-m4,99,2.8821619749069214,12.255403304100035,24.03606081008911,0.03559547265370687
grid-2987005-m1,130,2.805272102355957,9.692771673202516,55.29778003692627,0.08033269820389924
grid-2987005-m2,90,3.988945722579956,10.702530860900882,42.093888998031616,0.11084446509679159
grid-2987005-m3,89,3.3948060274124146,16.907574772834778,36.4571430683136,0.09620709066037779
grid-2987005-m4,88,3.9813690185546875,12.157411575317385,68.91439890861511,0.15530389459044844
grid-2987006-m1,73,5.207428336143494,14.025146174430848,73.32742214202881,0.1531830138630337
grid-2987006-m2,110,2.8083319664001465,10.79819951057434,72.0913450717926,0.12109848216727928
grid-2987006-m3,83,2.410829544067383,17.02031822204591,72.11081886291504,0.21110708448621962
grid-2987006-m4,87,2.8354512453079224,15.010685563087463,68.12796020507812,0.1325477578021862
grid-2987017-m1,90,3.987246036529541,12.010935258865356,26.066998958587646,0.04257773690753513
grid-2987017-m2,105,3.1898398399353027,11.215074276924133,52.86989378929138,0.08698172701729669
grid-2987017-m3,89,3.6041524410247803,12.933374881744383,68.90047001838684,0.14119293292363486
grid-2987018-m1,122,2.805593729019165,10.785697937011719,36.45202827453613,0.05282037434754548
grid-2987018-m2,114,2.4202630519866943,9.543604135513304,71.33961272239685,0.13450088810037683
grid-2987018-m4,85,3.99481737613678,12.294141364097596,26.078495979309082,0.050767721953215425
grid-2987018-m5,87,3.790720582008362,15.035138368606567,48.502124071121216,0.1517788123201441
grid-2987019-m1,107,3.196141004562378,10.608927488327026,35.243215799331665,0.10560645041642365
grid-2987019-m2,24,2.8050320148468018,11.60897092819214,439.763130903244,0.7922500349857189
grid-2987019-m3,107,2.6152350902557373,11.191131114959717,64.82152199745178,0.15674602499714604
grid-2987019-m4,87,3.636154294013977,16.435227632522583,38.26263117790222,0.1023895678696809
grid-2987019-m5,85,4.803261399269104,11.215223169326782,68.91504096984863,0.13460347166767828
grid-2987020-m1,108,3.1816909313201904,12.021141958236695,38.4623019695282,0.11518699637165776
grid-2987020-m2,87,3.4100170135498047,13.223867893218994,76.08761286735535,0.13363767597410414
grid-2987020-m3,80,4.007760047912598,11.805146312713624,69.30588269233704,0.15378268515622173
grid-2987020-m4,107,2.0108529329299927,12.648326396942139,74.11397886276245,0.14120749323456375
grid-2987021-m1,125,3.1831159591674805,8.609386897087099,54.50331115722656,0.07136480764106468
grid-2987021-m2,99,3.6068880558013916,11.167182421684265,71.31097602844238,0.11520194786566275
grid-2987021-m3,74,4.810855150222778,14.183037853240963,70.50312900543213,0.19451234693880434
grid-2987021-m4,110,2.406820058822632,12.500872945785524,67.73277592658997,0.12795922535437124
grid-2991209-m2,97,3.210417151451111,10.222881078720093,72.52297592163086,0.14570871944780703
grid-2991210-m1,94,3.6345701217651367,14.262125873565672,82.09648013114929,0.19016473514062388
grid-2991210-m2,133,2.40568745136261,8.733046650886541,140.6913549900055,0.25617429459536517
