match_id,game,feed_source,joined_at_utc,tournament,teams_radiant,teams_dire,map_number,yes_is_radiant,fills,buy_fills,sell_fills,buy_notional,sell_notional,net,net_source,pnl_per_buy_notional,fill_outcomes,unknown_token_fills,first_entry_second,clip_buy_quote_median,clip_buy_quote_p90,clip_quote_count,hold_seconds_weighted_mean,hold_seconds_median_allocation,sell_matched_buy_shares,first_model_second,signal_rows,signal_gap_median_s,signal_gap_p90_s,signal_gap_gt5_s,signal_gap_gt10_s,signal_wall_offset_s,fill_offset_range_s,fill_offset_mad_s
grid-2999024-m5,lol,grid,2026-09-10T21:47:08.568499+00:00,Liga Portuguesa - Summer 2026 (Playoffs: Playoffs),Bubliki,Dominion Goblins,5,True,6,3,3,29.9996,30.0667,0.06709999999999951,session_end cash+inventory,0.0022366964892865074,yes,0,203,10.0015,10.004,30,144.39156367789838,123.996,35.019999999999996,87,326,3.0,13.0,75,33,4.518000000000001,"[2.0439999999999827, 25.04000000000002]",2.474000000000018
grid-3000371-m1,lol,grid,2026-09-13T20:13:32.720558+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),FlyQuest,Sentinels,1,False,7,4,3,119.9838,112.2824,-7.7014,session_end cash+inventory,-0.06418699857814138,no,0,184,29.998800000000003,30.0,36,97.7496277467096,136.996,177.03,80,363,3.0,16.0,120,56,124.03599999999994,"[119.03300000000002, 130.05]",1.0020000000000664
grid-3000371-m2,lol,grid,2026-09-13T21:07:01.691755+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),FlyQuest,Sentinels,2,False,13,8,5,149.985838,162.7877,12.80186200000001,session_end cash+inventory,0.08535380520392873,no,0,182,29.997799999999998,30.0,37,22.66248040697207,23.742,318.70000000000005,79,548,4.0,9.0,137,22,4.053999999999974,"[1.3549999999999898, 25.09700000000001]",2.698999999999984
grid-3000371-m3,lol,grid,2026-09-13T22:00:16.361598+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),FlyQuest,Sentinels,3,False,9,5,4,119.989309,105.815,-14.174309000000015,session_end cash+inventory,-0.11812976604440663,"no,yes",0,172,29.998,30.0,23,20.20120291498235,18.96,231.16517299999998,84,387,3.5,14.0,105,46,2.0689999999999884,"[1.0389999999999873, 16.797000000000025]",1.0300000000000011
grid-3000372-m1,lol,grid,2026-09-19T20:09:48.301589+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),LYON,Cloud9,1,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,4.9968,4.9984,6,,,0.0,78,442,4.0,15.0,147,71,8.0,[],
grid-3000372-m2,lol,grid,2026-09-19T21:09:10.794147+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),Cloud9,LYON,2,False,4,3,1,14.993500000000001,15.998399999999998,1.0048999999999975,session_end cash+inventory,0.0670223763630905,no,0,187,4.9984,4.9995,3,36.978,36.978,33.33,80,486,4.0,14.0,151,65,9.054000000000002,"[9.054000000000002, 26.03200000000001]",0.0
grid-3000372-m3,lol,grid,2026-09-19T22:09:56.673651+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),LYON,Cloud9,3,True,3,1,2,4.9972,4.5942,-0.40300000000000047,session_end cash+inventory,-0.08064516129032268,yes,0,458,4.9973,4.999599999999999,19,260.60690818858563,259.4825,8.059999999999999,78,552,4.0,11.0,167,58,7.022000000000048,"[4.030999999999949, 12.043999999999983]",2.991000000000099
grid-3000372-m4,lol,grid,2026-09-19T23:14:59.329258+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),Cloud9,LYON,4,False,2,1,1,4.998,4.1160000000000005,-0.8819999999999997,session_end cash+inventory,-0.17647058823529405,yes,0,401,4.998,4.998200000000001,7,100.02799999999999,100.028,7.35,83,314,3.0,12.0,88,27,1.546999999999997,"[-0.9390000000000214, 4.0330000000000155]",2.4860000000000184
grid-3000375-m1,lol,grid,2026-09-18T20:11:19.598040+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),Shopify Rebellion,Sentinels,1,True,4,3,1,14.991399999999999,19.0463,4.054899999999998,session_end cash+inventory,0.2704817428659097,no,0,396,4.997999999999999,4.9984,11,355.1424099378882,349.973,20.93,78,300,4.0,13.0,97,37,9.54249999999999,"[8.026999999999987, 11.055999999999983]",1.5134999999999934
grid-3000375-m2,lol,grid,2026-09-18T20:56:41.302884+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),Sentinels,Shopify Rebellion,2,False,6,3,3,14.9863,16.0029,1.0166000000000013,session_end cash+inventory,0.06783528956446896,no,0,163,4.9959,4.998,30,138.52782690622263,123.023,22.82,88,361,3.0,15.0,101,52,3.089000000000027,"[0.03499999999996817, 17.153999999999996]",3.0425000000000466
grid-3000375-m3,lol,grid,2026-09-18T21:44:30.359626+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),Sentinels,Shopify Rebellion,3,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,4.998200000000001,4.998500000000001,3,,,0.0,87,432,2.5,13.0,95,46,8.0,[],
grid-3000375-m4,lol,grid,2026-09-18T22:30:51.915800+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),Shopify Rebellion,Sentinels,4,True,4,3,1,14.9879,17.621000000000002,2.6331000000000024,session_end cash+inventory,0.17568171658471182,no,0,332,4.998200000000001,4.999599999999999,9,137.67332243346007,138.023,26.299999999999997,69,742,2.0,5.0,53,17,68.5515,"[68.036, 81.05899999999997]",0.515500000000003
grid-3000375-m5,lol,grid,2026-09-18T23:20:46.807661+00:00,LCS - Split 3 2026 (Playoffs: Playoffs),Shopify Rebellion,Sentinels,5,True,2,1,1,4.998200000000001,4.849,-0.14920000000000044,session_end cash+inventory,-0.029850746268656803,no,0,429,4.998200000000001,4.998500000000001,31,282.003,282.003,7.46,83,338,5.0,15.0,128,59,15.535500000000013,"[8.033999999999992, 23.037000000000035]",7.501500000000021
grid-3002520-m1,dota,grid,2026-09-02T06:54:26.589531+00:00,<missing>,Yangon Galacticos,InterActive Philippines,1,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,199.99909999999997,200.0016,25,,,0.0,16,641,5.0,18.0,234,117,300.0,[],
grid-3002520-m2,dota,grid,2026-09-02T08:25:49.222535+00:00,<missing>,InterActive Philippines,Yangon Galacticos,2,False,7,1,6,152.39,164.26039600000001,11.870396000000035,session_end cash+inventory,0.0778948487433561,no,0,250,199.9984,199.9984,4,262.21140826872784,208.1725,310.993839,58,419,5.0,15.0,147,72,16.583999999999946,"[13.036000000000001, 26.420999999999992]",3.4279999999999404
grid-3002523-m1,dota,grid,2026-09-03T06:31:18.386962+00:00,<missing>,Yangon Galacticos,Team Nemesis,1,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,199.9982,200.0,2,,,0.0,80,491,5.0,12.0,169,66,300.0,[],
grid-3002523-m2,dota,grid,2026-09-03T07:36:23.468557+00:00,<missing>,Yangon Galacticos,Team Nemesis,2,False,3,1,2,162.66400000000002,173.47819799999996,10.814197999999962,session_end cash+inventory,0.06648181527566002,yes,0,112,200.0,200.0,1,237.2545296071616,336.935,203.323138,64,596,3.0,11.0,161,64,104.029,"[95.12, 187.08100000000002]",8.908999999999992
grid-3002523-m3,dota,grid,2026-09-03T09:03:19.807466+00:00,<missing>,Yangon Galacticos,Team Nemesis,3,False,8,3,5,399.9996,376.6459,,unknown,,yes,0,141,199.9998,200.0017,13,60.09166455349897,61.005,530.01,38,102,5.0,13.0,43,18,1.137500000000017,"[0.025000000000005684, 2.1539999999999964]",0.0665000000000191
grid-3002533-m1,dota,grid,2026-09-06T09:14:37.564041+00:00,<missing>,Team Nemesis,D Family,1,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,199.99720000000002,199.9976,4,,,0.0,59,199,5.0,14.0,74,34,300.0,[],
grid-3002533-m2,dota,grid,2026-09-06T09:58:36.335892+00:00,<missing>,D Family,Team Nemesis,2,False,9,2,7,200.814228,110.813288,9.036541399999962,session_end cash+inventory,0.04499950770420491,yes,0,109,199.9988,200.0038,7,105.65448181170822,45.425,114.05620300000001,5,368,4.0,12.0,100,37,17.15299999999999,"[-0.8290000000000077, 19.056999999999988]",1.9039999999999964
grid-3002542-m1,dota,grid,2026-09-12T06:33:20.816776+00:00,<missing>,Team Kinetix,D family,1,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,53,652,3.0,10.0,158,54,300.0,[],
grid-3002542-m2,dota,grid,2026-09-12T07:45:12.501119+00:00,<missing>,Team Kinetix,D family,2,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,44,243,4.0,16.0,81,41,300.0,[],
grid-3002597-m1,lol,grid,2026-09-05T10:20:16.768732+00:00,LEC - Summer 2026 (Playoffs: Playoffs),G2 Esports,Team Vitality,1,False,3,1,2,7.800000000000001,7.793799000000001,-0.006200999999999901,session_end cash+inventory,-0.0007949999999999872,no,0,187,10.0006,10.0016,2,42.420063000085065,40.965999999999994,9.99205,82,523,3.0,11.0,126,48,3.156000000000006,"[0.14599999999998658, 4.068000000000012]",0.9120000000000061
grid-3002597-m2,lol,grid,2026-09-05T11:23:46.869541+00:00,LEC - Summer 2026 (Playoffs: Playoffs),G2 Esports,Team Vitality,2,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,82,285,4.0,15.0,79,40,8.0,[],
grid-3002597-m3,lol,grid,2026-09-05T12:19:36.848053+00:00,LEC - Summer 2026 (Playoffs: Playoffs),G2 Esports,Team Vitality,3,False,2,1,1,10.0028,10.297,0.2942,session_end cash+inventory,0.029411764705882353,no,0,352,10.0029,10.002999999999998,4,11.023,11.023,14.71,80,368,4.0,14.0,92,40,6.270499999999998,"[5.281999999999982, 7.2590000000000146]",0.9885000000000161
grid-3002598-m1,lol,grid,2026-09-05T13:24:32.429134+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Karmine Corp,GIANTX,1,True,4,2,2,20.001,20.4195,0.41849999999999987,session_end cash+inventory,0.020923953802309877,yes,0,196,10.0009,10.0036,7,223.55087445887446,238.61200000000002,23.1,79,671,3.0,7.0,102,25,6.792500000000018,"[1.1450000000000102, 332.33000000000004]",4.583500000000001
grid-3002598-m2,lol,grid,2026-09-05T14:26:20.912518+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Karmine Corp,GIANTX,2,True,4,2,2,20.0016,18.7486,-1.2529999999999992,session_end cash+inventory,-0.06264498840092789,yes,0,143,10.00045,10.0036,8,227.26305185825413,242.056,23.14,78,437,3.0,14.0,124,58,5.653500000000008,"[1.20799999999997, 10.173000000000002]",3.4535000000000196
grid-3002598-m3,lol,grid,2026-09-05T15:25:46.062075+00:00,LEC - Summer 2026 (Playoffs: Playoffs),GIANTX,Karmine Corp,3,False,2,1,1,10.001100000000001,10.2714,0.2702999999999989,session_end cash+inventory,0.02702702702702691,no,0,261,10.00095,10.001100000000001,4,20.117,20.117,27.03,78,301,3.0,14.0,93,40,0.17949999999999022,"[-1.7620000000000005, 2.120999999999981]",1.9414999999999907
grid-3002598-m4,lol,grid,2026-09-05T16:15:32.131941+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Karmine Corp,GIANTX,4,True,4,2,2,20.0004,21.4515,1.4511000000000003,session_end cash+inventory,0.07255354892902144,yes,0,250,10.0002,10.0014,4,165.3321048352589,167.0035,23.369999999999997,81,309,4.0,13.0,92,41,7.676500000000004,"[1.2110000000000127, 10.214999999999975]",1.5219999999999914
grid-3002599-m1,lol,grid,2026-09-06T15:17:41.840192+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Karmine Corp,G2 Esports,1,False,8,4,4,40.0064,41.078,1.0716,session_end cash+inventory,0.026785714285714288,no,0,97,10.0016,10.0016,10,17.86975,17.7565,71.44,39,651,3.0,8.0,115,25,3.1925000000000097,"[-1.7629999999999768, 6.149000000000001]",2.6979999999999933
grid-3002599-m2,lol,grid,2026-09-06T16:17:05.031376+00:00,LEC - Summer 2026 (Playoffs: Playoffs),G2 Esports,Karmine Corp,2,True,8,4,4,33.131105,34.1992,1.068094999999997,session_end cash+inventory,0.032238435753953784,yes,0,130,9.999199999999998,10.002,13,32.94728871928518,37.164,53.72,90,385,4.0,13.0,119,55,5.697500000000019,"[1.1589999999999918, 12.44500000000005]",3.433499999999995
grid-3002599-m3,lol,grid,2026-09-06T17:14:24.718809+00:00,LEC - Summer 2026 (Playoffs: Playoffs),G2 Esports,Karmine Corp,3,True,7,3,4,30.000499999999995,32.9347,2.9342000000000024,session_end cash+inventory,0.09780503658272371,no,0,134,10.000399999999999,10.0016,7,208.4821280164299,336.0165,58.43,86,293,5.0,14.0,106,44,2.4279999999999973,"[1.1550000000000011, 14.156000000000006]",0.9410000000000025
grid-3002599-m4,lol,grid,2026-09-06T18:05:18.200673+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Karmine Corp,G2 Esports,4,False,2,1,1,10.000499999999999,11.0175,1.0170000000000012,session_end cash+inventory,0.10169491525423742,no,0,128,9.998850000000001,10.0016,6,37.967,37.967,16.95,78,294,4.0,14.0,103,41,1.640500000000003,"[1.1570000000000107, 2.1239999999999952]",0.48349999999999227
grid-3002600-m1,lol,grid,2026-09-11T15:11:39.732035+00:00,LEC - Summer 2026 (Playoffs: Playoffs),GIANTX,Natus Vincere,1,True,6,3,3,28.005740000000003,29.3479,1.3421599999999927,session_end cash+inventory,0.047924461199739504,"no,yes",0,175,10.0002,10.0031,60,102.0495435069538,85.505,46.563522,92,473,3.0,9.0,89,27,4.033999999999992,"[1.0339999999999918, 14.029999999999973]",2.9954999999999927
grid-3002600-m2,lol,grid,2026-09-11T15:57:27.527666+00:00,LEC - Summer 2026 (Playoffs: Playoffs),GIANTX,Natus Vincere,2,True,17,11,6,110.0094,109.652,-0.3574000000000135,session_end cash+inventory,-0.003248813283228647,"no,yes",0,126,9.99995,10.001800000000001,40,45.30162384446028,52.606500000000004,202.97333400000002,80,406,4.0,17.0,123,62,3.048000000000002,"[0.036000000000001364, 13.038999999999987]",3.0
grid-3002600-m3,lol,grid,2026-09-11T16:54:17.534870+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Natus Vincere,GIANTX,3,False,13,8,5,80.00099999999999,81.2709,1.269900000000007,session_end cash+inventory,0.01587355158060533,no,0,232,10.000399999999999,10.0016,46,40.230329295704294,32.999,160.16,78,460,4.0,14.0,133,53,8.035000000000025,"[4.024000000000001, 13.044999999999987]",1.9879999999999995
grid-3002600-m4,lol,grid,2026-09-11T17:53:44.784047+00:00,LEC - Summer 2026 (Playoffs: Playoffs),GIANTX,Natus Vincere,4,True,11,5,6,50.001400000000004,48.8949,-1.1065000000000065,session_end cash+inventory,-0.022129380377349562,yes,0,124,10.0002,10.001800000000001,33,37.54212908977445,17.488500000000002,112.17,92,479,3.0,14.0,120,57,5.0260000000000105,"[2.0319999999999965, 18.031999999999982]",2.959000000000003
grid-3002600-m5,lol,grid,2026-09-11T18:53:01.152585+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Natus Vincere,GIANTX,5,False,7,4,3,30.0015,29.8829,-0.11859999999999893,session_end cash+inventory,-0.00395313567654947,no,0,145,10.000499999999999,10.0016,32,35.7248583011583,39.808,51.800000000000004,86,427,4.0,16.0,124,59,4.185000000000002,"[1.4259999999999877, 8.124000000000024]",2.1610000000000014
grid-3002601-m1,lol,grid,2026-09-12T15:07:37.882371+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Team Vitality,Movistar KOI,1,True,15,5,10,149.9999,147.004,-2.995900000000006,session_end cash+inventory,-0.019972679981786694,"no,yes",0,120,30.0015,30.0025,47,44.21583440703952,82.505,259.135291,81,353,4.0,14.0,118,56,294.033,"[291.041, 316.049]",2.0009999999999764
grid-3002601-m2,lol,grid,2026-09-12T16:05:08.537903+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Movistar KOI,Team Vitality,2,False,11,5,6,149.9986,153.9196,3.9209999999999936,session_end cash+inventory,0.026140243975610395,yes,0,183,29.999200000000002,30.0024,60,101.0845220817298,94.482,296.311614,90,402,4.0,16.0,123,61,245.03700000000003,"[242.038, 247.043]",0.9919999999999618
grid-3002601-m3,lol,grid,2026-09-12T17:05:04.933066+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Team Vitality,Movistar KOI,3,True,16,7,9,180.58939999999998,157.7351,-22.854299999999988,session_end cash+inventory,-0.12655393948925014,"no,yes",0,97,30.0,30.0015,28,101.64917375005743,33.638,336.470001,46,558,3.0,10.0,143,40,3.5345000000000084,"[-7.0, 7.680999999999983]",1.5249999999999915
grid-3002601-m4,lol,grid,2026-09-12T18:01:10.346301+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Team Vitality,Movistar KOI,4,True,15,13,2,195.278236,167.059,-28.219236000000024,session_end cash+inventory,-0.1445078395730696,yes,0,175,30.001199999999997,30.0026,19,145.24995178899076,167.00900000000001,280.947261,81,351,3.0,13.0,96,46,6.068999999999988,"[1.032999999999987, 30.040999999999997]",4.961000000000013
grid-3002601-m5,lol,grid,2026-09-12T18:48:47.668484+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Movistar KOI,Team Vitality,5,False,28,19,9,513.057631,516.0197,2.96206899999998,session_end cash+inventory,0.005773365058866028,"no,yes",0,167,30.0,30.0025,70,51.03880015760425,50.994,910.6823370000001,79,557,3.0,10.0,114,43,5.040500000000009,"[1.0749999999999886, 17.226999999999975]",1.9884999999999877
grid-3002602-m1,lol,grid,2026-09-18T15:18:05.971240+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Movistar KOI,Natus Vincere,1,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,4.997999999999999,4.997999999999999,2,,,0.0,92,419,4.0,16.0,143,67,8.0,[],
grid-3002602-m2,lol,grid,2026-09-18T16:24:22.714151+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Movistar KOI,Natus Vincere,2,False,5,3,2,14.9885,14.7447,-0.24380000000000024,session_end cash+inventory,-0.01626580378290024,no,0,101,4.9973,4.998899999999999,41,189.59429311082582,191.989,23.37,37,480,3.0,8.0,98,18,3.040999999999997,"[0.029999999999972715, 9.040999999999997]",1.997000000000014
grid-3002602-m3,lol,grid,2026-09-18T17:16:15.743949+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Movistar KOI,Natus Vincere,3,False,12,8,4,39.9769,40.1985,0.22160000000000046,session_end cash+inventory,0.005543201198692256,yes,0,352,4.998,5.0,33,44.31583488007412,29.963,88.29512199999998,77,477,3.0,11.0,111,47,2.5470000000000255,"[0.08199999999999363, 15.055000000000007]",1.519500000000022
grid-3002602-m4,lol,grid,2026-09-18T18:12:24.767144+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Movistar KOI,Natus Vincere,4,False,4,3,1,14.9915,15.232000000000001,0.2405000000000026,session_end cash+inventory,0.01604242404028967,no,0,180,4.9959,4.998,23,156.26655336134453,133.927,23.799999999999997,75,526,3.0,9.0,117,37,6.0715,"[3.0369999999999777, 6.110000000000014]",0.0385000000000133
grid-3002603-m1,lol,grid,2026-09-19T15:15:12.428643+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Karmine Corp,Movistar KOI,1,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,79,667,3.0,10.0,162,50,8.0,[],
grid-3002603-m2,lol,grid,2026-09-19T16:21:08.847510+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Movistar KOI,Karmine Corp,2,False,2,1,1,4.9959,6.661199999999999,,unknown,,yes,0,398,4.998,4.998500000000001,24,530.047,530.047,7.93,78,465,3.0,10.0,97,38,0.06949999999997658,"[0.04599999999999227, 0.09299999999996089]",0.02349999999998431
grid-3002603-m3,lol,grid,2026-09-19T17:17:22.710902+00:00,LEC - Summer 2026 (Playoffs: Playoffs),Movistar KOI,Karmine Corp,3,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,78,328,4.0,12.0,102,37,8.0,[],
grid-3002604-m1,lol,grid,2026-09-20T15:14:10.217214+00:00,LEC - Summer 2026 (Playoffs: Playoffs),G2 Esports,Movistar KOI,1,True,6,3,3,14.9941,16.1762,1.1821000000000002,session_end cash+inventory,0.07883767615262004,"no,yes",0,139,4.998,4.9995,20,21.778614069179948,19.0,25.729999999999997,82,323,4.0,13.0,108,45,5.58250000000001,"[1.0500000000000114, 10.042000000000002]",3.9965000000000117
grid-3002604-m2,lol,grid,2026-09-20T16:18:07.612153+00:00,LEC - Summer 2026 (Playoffs: Playoffs),G2 Esports,Movistar KOI,2,True,6,4,2,19.988599999999998,20.9508,0.9621999999999993,session_end cash+inventory,0.048137438339853685,yes,0,114,4.9975000000000005,5.0,48,183.738779394416,184.9995,25.43,71,365,4.0,14.0,113,59,5.067,"[1.065999999999974, 8.113]",3.0034999999999954
grid-3002604-m3,lol,grid,2026-09-20T17:13:30.326264+00:00,LEC - Summer 2026 (Playoffs: Playoffs),G2 Esports,Movistar KOI,3,True,5,3,2,14.988700000000001,17.0598,2.0710999999999977,session_end cash+inventory,0.13817742699500274,yes,0,143,4.997999999999999,4.9998000000000005,59,199.66031979949878,191.084,19.950000000000003,81,307,4.0,14.0,103,48,6.045000000000016,"[0.13700000000000045, 16.052999999999997]",3.9869999999999663
grid-3002920-m1,dota,grid,2026-09-14T03:16:02.838926+00:00,<missing>,Yangon Galacticos,Team Nemesis,1,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,29.995199999999997,29.9975,7,,,0.0,58,460,4.0,15.0,163,87,300.0,[],
grid-3002920-m2,dota,grid,2026-09-14T04:30:12.501049+00:00,<missing>,Yangon Galacticos,Team Nemesis,2,False,6,4,2,59.9943,61.109399999999994,1.115099999999984,session_end cash+inventory,0.018586765742745294,yes,0,542,29.997349999999997,30.0,38,114.66921553492159,136.959,74.523659,70,393,4.0,16.0,134,70,3.0439999999999827,"[0.025999999999953616, 7.0359999999999445]",1.9879999999999995
grid-3002922-m1,dota,grid,2026-09-14T09:11:31.624471+00:00,<missing>,Yangon Galacticos,InterActive Philippines,1,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,29.9991,29.9998,15,,,0.0,3,623,4.0,13.0,193,76,300.0,[],
grid-3002922-m2,dota,grid,2026-09-14T10:24:43.577466+00:00,<missing>,InterActive Philippines,Yangon Galacticos,2,False,5,4,1,37.8069,40.150000000000006,2.3430999999999997,session_end cash+inventory,0.061975459506068996,no,0,540,29.9982,30.0,25,62.949465753424654,62.9405,73.0,56,532,4.0,11.0,140,48,0.10199999999997544,"[0.028999999999996362, 6.028999999999996]",0.07299999999997908
grid-3002922-m3,dota,grid,2026-09-14T11:27:44.917880+00:00,<missing>,InterActive Philippines,Yangon Galacticos,3,False,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,29.995900000000002,29.997000000000003,3,,,0.0,21,469,3.0,13.0,138,58,300.0,[],
grid-3002924-m1,dota,grid,2026-09-16T06:21:38.183341+00:00,<missing>,Direborn,Team Nemesis,1,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,-15,645,3.0,10.0,165,51,300.0,[],
grid-3002924-m2,dota,grid,2026-09-16T07:36:39.827279+00:00,<missing>,Team Nemesis,Direborn,2,False,9,5,4,109.868758,123.7295,13.860741999999995,session_end cash+inventory,0.1261572648341032,no,0,106,19.884100000000004,29.9968,12,508.9354649944809,589.981,171.69209800000002,60,510,4.0,16.0,164,81,6.029999999999973,"[4.037000000000006, 16.028999999999996]",1.9929999999999666
grid-3002924-m3,dota,grid,2026-09-16T08:56:26.284965+00:00,<missing>,Team Nemesis,Direborn,3,False,6,3,3,132.268696,138.672,6.4033039999999914,session_end cash+inventory,0.04841133385030114,no,0,154,59.9975,59.9996,36,27.825696371501067,25.026,238.949388,51,749,3.0,8.0,130,34,82.042,"[79.029, 90.029]",3.0130000000000052
grid-3002924-m4,dota,grid,2026-09-16T10:08:11.962882+00:00,<missing>,Direborn,Team Nemesis,4,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,,,0,,,0.0,71,539,3.0,13.0,144,63,300.0,[],
grid-3003763-m1,dota,grid,2026-09-08T03:19:36.574395+00:00,<missing>,D Family,InterActive Philippines,1,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,69.99925,70.00319999999999,20,,,0.0,87,218,4.0,15.0,77,41,300.0,[],
grid-3003935-m1,dota,grid,2026-09-12T08:18:55.520471+00:00,<missing>,Natus Vincere,Zero Tenacity,1,True,3,2,1,9.9952,9.9258,-0.0693999999999999,session_end cash+inventory,-0.0069433327997438675,yes,0,469,4.9982,5.0024,6,19.003,19.003,13.98,26,406,5.0,18.0,165,89,71.03399999999999,"[71.03399999999999, 86.03700000000003]",0.0
grid-3003935-m2,dota,grid,2026-09-12T09:32:12.730265+00:00,<missing>,Zero Tenacity,Natus Vincere,2,False,5,3,2,11.339631,11.5241,0.184469,session_end cash+inventory,0.016267636927515542,yes,0,123,5.0008,5.0024999999999995,10,309.5210952677263,350.046,14.47,3,273,5.0,16.0,106,47,71.031,"[59.077, 75.02699999999999]",3.995999999999981
grid-3003938-m1,dota,grid,2026-09-12T08:12:11.301987+00:00,<missing>,Execration,Yangon Galacticos,1,True,1,1,0,4.998,0,0.92225,session_end cash+inventory,0.1845238095238095,yes,0,321,4.998200000000001,5.004,44,,,0.0,76,314,4.0,16.0,112,60,71.04500000000002,"[71.04500000000002, 71.04500000000002]",0.0
grid-3003938-m2,dota,grid,2026-09-12T09:09:43.858745+00:00,<missing>,Yangon Galacticos,Execration,2,False,4,2,2,6.683556,6.5604,-0.12315600000000071,session_end cash+inventory,-0.01842671775324404,"no,yes",0,393,4.999599999999999,5.0008,29,48.019652173913045,40.975,12.879999999999999,21,431,4.0,13.0,145,55,34.03450000000001,"[19.0, 36.028999999999996]",1.9919999999999902
grid-3003938-m3,dota,grid,2026-09-12T10:09:50.580936+00:00,<missing>,Yangon Galacticos,Execration,3,False,4,3,1,14.997900000000001,16.9476,,unknown,,yes,0,295,5.0008,5.0024999999999995,25,317.982,317.982,19.48,5,208,4.0,12.0,59,23,5.052000000000021,"[5.052000000000021, 113.03399999999999]",0.0
grid-3004386-m1,lol,grid,2026-09-08T16:10:05.549147+00:00,Esports Balkan League - Summer 2026 (Regional Finals: Regional Finals),Lenovo Legion Honvéd,MAGAZA,1,True,0,0,0,0,0,0.0,session_end cash+inventory,,<none>,0,,4.9984,5.0024999999999995,15,,,0.0,74,320,3.0,12.0,83,35,8.0,[],
grid-3004386-m2,lol,grid,2026-09-08T16:51:51.165608+00:00,Esports Balkan League - Summer 2026 (Regional Finals: Regional Finals),Lenovo Legion Honvéd,MAGAZA,2,True,17,7,10,29.9969,39.7292,9.731907079999996,session_end cash+inventory,0.32443042714413806,yes,0,128,5.000900000000001,5.002,39,314.6879666265578,366.028,72.30983200000001,90,436,3.0,14.0,114,55,4.067000000000007,"[0.04499999999995907, 2016.0]",1.9880000000000564
grid-3004386-m3,lol,grid,2026-09-08T17:40:32.104235+00:00,Esports Balkan League - Summer 2026 (Regional Finals: Regional Finals),Lenovo Legion Honvéd,MAGAZA,3,True,3,2,1,5.000800000000001,5.0008,-8.881784197001252e-16,session_end cash+inventory,-1.7760726677734064e-16,no,0,374,5.0001999999999995,5.0022,23,50.17919484882418,50.5,8.93,82,323,3.0,12.0,84,32,55.19499999999999,"[47.028999999999996, 56.11200000000002]",0.91700000000003
