match_id,condition_id,slug_bt,feed_source,bt_pnl,bt_buy,bt_fills,dir,slug_live,mode,model,live_fills,live_buy,live_pnl,joined,tournament
115565004607949400,0x212df7a824425d3ece0e3043c5c3e2ea66600a825fee8a6dd4e8686cd87f8468,lol-sr-sen-2026-09-18-game1,grid,23.274699999999996,99.9962,1.0,grid-3000375-m1,lol-sr-sen-2026-09-18-game1,live,20260915T210431Z,4,14.9914,4.054899999999998,2026-09-18T20:11,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949401,0xc31b43a950a21e68e0f8cea9fcbb0ffb0e054866fec45587d63f008d9ffa92d8,lol-sr-sen-2026-09-18-game2,grid,7.8156999999999925,233.49660000000003,8.0,grid-3000375-m2,lol-sr-sen-2026-09-18-game2,live,20260915T210431Z,6,14.9863,1.0166000000000013,2026-09-18T20:56,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949402,0x70ab13e615e6dd1c64a92bd766d8516f123aebaff96366efa44e2b342169836b,lol-sr-sen-2026-09-18-game3,grid,1.470499999999987,199.9888,2.0,grid-3000375-m3,lol-sr-sen-2026-09-18-game3,live,20260915T210431Z,0,0.0,0.0,2026-09-18T21:44,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949403,0x65ca918c824341b7522746d763495bac1526600855a05d1a9b5b2fdc0ba6d30d,lol-sr-sen-2026-09-18-game4,grid,-7.487699999999975,228.4938,5.0,grid-3000375-m4,lol-sr-sen-2026-09-18-game4,live,20260915T210431Z,4,14.9879,2.6331000000000024,2026-09-18T22:30,LCS - Split 3 2026 (Playoffs: Playoffs)
115565004607949404,0x306c9eec4e057c4b2d2a6a8f8a118403a1f90fc7aa8d5b2033b30766c6de4967,lol-sr-sen-2026-09-18,grid,0.0,99.99399999999999,2.0,grid-3000375-m5,lol-sr-sen-2026-09-18,live,20260915T210431Z,2,4.998200000000001,-0.14920000000000044,2026-09-18T23:20,LCS - Split 3 2026 (Playoffs: Playoffs)
115565671526403064,0x87555d3f700b4f1c98441a57bda70af3a31932d6ffb1b8ecb3af5f5ecf77cc08,lol-vks-png1-2026-09-05-game1,grid,1.3213917700000124,163.08692316999998,10.0,grid-2973272-m1,lol-vks-png1-2026-09-05-game1,live,20260904T193238Z,2,9.9975,-0.2666000000000004,2026-09-05T16:12,CBLOL - Split 2 2026 (Playoffs: Playoffs)
115565671526403065,0x73b893d45198de9aa4874e0526bcb32b38bbceb373584fec79d17801766d10b0,lol-vks-png1-2026-09-05-game2,grid,-26.267455640000005,76.34476664,15.0,grid-2973272-m2,lol-vks-png1-2026-09-05-game2,live,20260904T193238Z,4,19.999699999999997,-5.618799999999999,2026-09-05T17:07,CBLOL - Split 2 2026 (Playoffs: Playoffs)
115565671526403066,0xf7868d5e0b3ad79f53c8be1d33db52498f4b95470aa57f241fa370cee229c455,lol-vks-png1-2026-09-05-game3,grid,58.86993116000005,590.92207132,16.0,grid-2973272-m3,lol-vks-png1-2026-09-05-game3,live,20260904T193238Z,6,29.995000000000005,1.856000259999998,2026-09-05T17:56,CBLOL - Split 2 2026 (Playoffs: Playoffs)
115565671526403067,0x4bbea1214d6b3794a5c0a3b47d0e3aeaeeb9c7b9c9d2f8905fd990026d1216ce,lol-vks-png1-2026-09-05-game4,grid,19.129182660000026,653.54975934,20.0,grid-2973272-m4,lol-vks-png1-2026-09-05-game4,live,20260904T193238Z,12,27.803700000000003,-0.8446833689999991,2026-09-05T18:55,CBLOL - Split 2 2026 (Playoffs: Playoffs)
115565671526403070,0x304ac181485b265e63e796e5289a12aa6d867fc8c640778bcf044afdfd02c55e,lol-los-fur-2026-09-13-game1,grid,-32.0,100.0,1.0,grid-2973273-m1,lol-los-fur-2026-09-13-game1,live,20260912T100410Z,0,0.0,0.0,2026-09-12T16:12,CBLOL - Split 2 2026 (Playoffs: Playoffs)
